timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
180232000,11904000,3,1311004,6620172,1311004,197388,0.019174622,0.018200764,0.018226156,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
181240000,11904000,3,1311004,6620172,1311004,197388,0.04064123,0.043599945,0.04235389,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
182248000,11904000,3,1311004,6620172,1311004,197388,0.028782109,0.03343714,0.031676523,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
183256000,11904000,3,1311004,6620172,1311004,197388,0.0143667,0.014453111,0.014538124,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
184264000,11904000,3,1311004,6620172,1311004,197388,0.020015912,0.024087425,0.021341056,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
185272000,11904000,3,1311004,6620172,1311004,197388,0.0138817355,0.013914527,0.0140894735,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
186280000,11904000,3,1311004,6620172,1311004,197388,0.014544178,0.011820395,0.0125894975,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
187288000,11904000,3,1311004,6620172,1311004,197388,0.017463665,0.015658101,0.018147632,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
188296000,11904000,3,1311004,6620172,1311004,197388,0.014784066,0.018989457,0.017117025,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
189304000,11904000,3,1311004,6620172,1311004,197388,0.016400168,0.016014174,0.015067229,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
190312000,11904000,3,1311004,6620172,1311004,197388,0.021801215,0.024747504,0.022286646,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
191320000,11904000,3,1311004,6620172,1311004,197388,0.020152753,0.020019634,0.0231019,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
192328000,11904000,3,1311004,6620172,1311004,197388,0.009693821,0.015400937,0.015593543,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
193336000,11904000,3,1311004,6620172,1311004,197388,0.027023979,0.024934448,0.026857384,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
194344000,11904000,3,1311004,6620172,1311004,197388,0.017231481,0.017076254,0.019516194,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
195352000,11904000,3,1311004,6620172,1311004,197388,0.010100188,0.009641611,0.009590011,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
196360000,11904000,3,1311004,6620172,1311004,197388,0.022533963,0.020478062,0.023194246,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
197368000,11904000,3,1311004,6620172,1311004,197388,0.013876179,0.018462671,0.02114715,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
198376000,11904000,3,1311004,6620172,1311004,197388,0.012435365,0.0126898885,0.012555214,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
199384000,11904000,3,1311004,6620172,1311004,197388,0.019144177,0.018277116,0.020555317,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
200392000,11904000,3,1311004,6620172,1311004,197388,0.032450404,0.0323534,0.035018418,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
201400000,11904000,3,1311004,6620172,1311004,197388,0.0118735265,0.017787427,0.017215408,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
202408000,11904000,3,1311004,6620172,1311004,197388,0.0062518,0.00658952,0.006996755,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
203416000,11904000,3,1311004,6620172,1311004,197388,0.007286508,0.011562625,0.0118804965,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
204424000,11904000,3,1311004,6620172,1311004,197388,0.004552714,0.004569935,0.004590684,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
205432000,11904000,3,1311004,6620172,1311004,197388,0.025638126,0.023410814,0.023270898,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
206440000,11904000,3,1311004,6620172,1311004,197388,0.028137315,0.031919327,0.031849053,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
207448000,11904000,3,1311004,6620172,1311004,197388,0.018355384,0.018609514,0.018532274,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
208456000,11904000,3,1311004,6620172,1311004,197388,0.015273885,0.014002611,0.014458291,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
209464000,11904000,3,1311004,6620172,1311004,197388,0.02779628,0.026478462,0.02667596,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
210472000,11904000,3,1311004,6620172,1311004,197388,0.024637781,0.025450906,0.026045602,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
211480000,11904000,3,1311004,6620172,1311004,197388,0.018767005,0.018465469,0.01927681,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
212488000,11904000,3,1311004,6620172,1311004,197388,0.01662029,0.015820514,0.01576779,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
213496000,11904000,3,1311004,6620172,1311004,197388,0.020398332,0.020772476,0.020714808,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
214504000,11904000,3,1311004,6620172,1311004,197388,0.022177061,0.021980865,0.02218292,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
215512000,11904000,3,1311004,6620172,1311004,197388,0.03499859,0.033224527,0.03376638,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
216520000,11904000,3,1311004,6620172,1311004,197388,0.018840754,0.018236715,0.017553158,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
217528000,11904000,3,1311004,6620172,1311004,197388,0.016678018,0.018730868,0.019359749,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
218400000,11904000,3,1311004,6620172,1311004,197388,0.035842698,0.035272274,0.041969515,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.018129144,0.0,nan,2,3,0,1,1,0,0,0,0,0,0,0,0
218540000,11904000,3,1311004,6620172,1311004,197388,0.035842698,0.035272274,0.041969515,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,0,0,1,0,0,0,0,0,0,0,0
219476000,11904000,3,1311004,6620172,1311004,197388,0.04048333,0.05759574,0.15060332,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,0,1,0,0,0,0,0,0,0,0
219612000,11904000,3,1311004,6620172,1311004,197388,0.013072303,0.009859948,0.1677703,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
220620000,11904000,3,1311004,6620172,1311004,197388,0.005067341,0.0076165963,0.073353864,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
221628000,11904000,3,1311004,6620172,1311004,197388,0.018219102,0.020798871,0.044776034,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
222636000,11904000,3,1311004,6620172,1311004,197388,0.01148878,0.013875763,0.0330188,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,2,3,1,1,1,0,0,0,0,0,0,0,0
