timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
23356000,0.22111462,-0.02316962,0.0012133352,4000,0,-0.1728577,0.5764523,-9.885504,4000,0,0,0
23364000,0.22094221,-0.01995753,0.0038576555,4000,0,-0.15248387,0.54658026,-9.878577,4000,0,0,0
23368000,0.22250703,-0.021800194,0.0034783026,4000,0,-0.16171432,0.56285584,-9.913847,4000,0,0,0
23372000,0.2197185,-0.02137493,0.0013177731,4000,0,-0.16615349,0.54279894,-9.907632,4000,0,0,0
23376000,0.21414657,-0.020517355,0.0010563133,4000,0,-0.14274734,0.5377938,-9.886059,4000,0,0,0
23384000,0.21341874,-0.019810572,0.0024515493,4000,0,-0.11059192,0.55219984,-9.871941,4000,0,0,0
23388000,0.21458761,-0.019205287,-0.0009748186,4000,0,-0.14615688,0.57643133,-9.8908205,4000,0,0,0
23392000,0.21542905,-0.0211371,-0.0036009816,4000,0,-0.19924101,0.5714204,-9.918869,4000,0,0,0
23396000,0.21086763,-0.020320488,-0.0007641326,4000,0,-0.21279043,0.55502003,-9.880383,4000,0,0,0
23404000,0.21423692,-0.018197874,-0.0009385055,4000,0,-0.18225828,0.5652634,-9.899876,4000,0,0,0
23408000,0.21196496,-0.016534999,5.431322e-05,4000,0,-0.1586105,0.5379005,-9.915445,4000,0,0,0
23412000,0.21154319,-0.011825919,-0.00211401,4000,0,-0.14320524,0.5357482,-9.911075,4000,0,0,0
23416000,0.21322383,-0.014734919,0.00070545846,4000,0,-0.1695602,0.5299873,-9.895744,4000,0,0,0
23420000,0.21023251,-0.02224067,0.0030343707,4000,0,-0.17080443,0.5541558,-9.917404,4000,0,0,0
23428000,0.2075003,-0.018032575,-0.0011845896,4000,0,-0.18125598,0.5502235,-9.888879,4000,0,0,0
23432000,0.21039331,-0.016818639,0.0018895962,4000,0,-0.20395407,0.5385473,-9.921667,4000,0,0,0
23436000,0.21158464,-0.01793645,-0.0007395514,4000,0,-0.19344094,0.55242014,-9.956622,4000,0,0,0
23440000,0.21039118,-0.017307952,-0.0006598697,4000,0,-0.18356538,0.5570719,-9.956306,4000,0,0,0
23444000,0.2122711,-0.014249699,0.0038906087,4000,0,-0.17342335,0.53094774,-9.940623,4000,0,0,0
23448000,0.21356057,-0.010404994,0.0070635434,4000,0,-0.15157922,0.53992605,-9.9158125,4000,0,0,0
23452000,0.20972456,-0.012217068,0.0050823926,4000,0,-0.17547163,0.55038136,-9.925231,4000,0,0,0
23456000,0.20653956,-0.015071755,0.00063793396,4000,0,-0.19227287,0.5329757,-9.908007,4000,0,0,0
23460000,0.20630032,-0.014744472,-0.0002435201,4000,0,-0.18406081,0.5240398,-9.928116,4000,0,0,0
23468000,0.20576327,-0.021063145,0.0025403795,4000,0,-0.16497114,0.5616047,-9.897168,4000,0,0,0
23472000,0.20724335,-0.019743536,0.0034329414,4000,0,-0.13016303,0.53350794,-9.908686,4000,0,0,0
23476000,0.20784375,-0.017918067,0.0020867174,4000,0,-0.12843277,0.51745313,-9.913354,4000,0,0,0
23484000,0.2037727,-0.013517152,0.001286944,4000,0,-0.17156875,0.5490356,-9.866619,4000,0,0,0
23488000,0.20056242,-0.014542114,0.0024179977,4000,0,-0.1780404,0.49886283,-9.897589,4000,0,0,0
23496000,0.19888285,-0.015330073,-0.0010256536,4000,0,-0.14413232,0.5407805,-9.925005,4000,0,0,0
23500000,0.19770406,-0.016583761,-0.0008387873,4000,0,-0.14474578,0.5527614,-9.939955,4000,0,0,0
23508000,0.19676815,-0.014824384,0.0006345545,4000,0,-0.17529482,0.5387925,-9.904789,4000,0,0,0
23512000,0.1944695,-0.014686901,0.00220417,4000,0,-0.14928006,0.5431055,-9.887808,4000,0,0,0
23516000,0.19622038,-0.015402717,-0.0003130325,4000,0,-0.1545275,0.52962536,-9.897467,4000,0,0,0
23520000,0.1989428,-0.012725152,-0.0030877371,4000,0,-0.1858393,0.50893104,-9.895569,4000,0,0,0
23524000,0.19414948,-0.0137798125,-0.0012436787,4000,0,-0.18684086,0.50522226,-9.926585,4000,0,0,0
23528000,0.18908006,-0.014417571,-0.003350765,4000,0,-0.16871831,0.53173465,-9.93307,4000,0,0,0
23532000,0.1900607,-0.01260436,-0.002154049,4000,0,-0.14682284,0.53778356,-9.926929,4000,0,0,0
23540000,0.19297688,-0.015336367,0.00070152764,4000,0,-0.1816313,0.55377513,-9.918124,4000,0,0,0
23548000,0.19198196,-0.011438602,0.0021540904,4000,0,-0.16554801,0.47650582,-9.94536,4000,0,0,0
23556000,0.19275308,-0.013015608,-0.0009823047,4000,0,-0.18775837,0.4960572,-9.914287,4000,0,0,0
23560000,0.19475925,-0.01224628,-0.00065388856,4000,0,-0.17708549,0.5011446,-9.904051,4000,0,0,0
23564000,0.19518805,-0.010745127,-0.00049099495,4000,0,-0.15395874,0.4879998,-9.919352,4000,0,0,0
23568000,0.19315812,-0.011228807,0.0012758131,4000,0,-0.1621987,0.48579845,-9.907254,4000,0,0,0
23572000,0.19114499,-0.014600083,0.0023572166,4000,0,-0.20246395,0.5090799,-9.942605,4000,0,0,0
23580000,0.1921224,-0.016252005,0.0017142127,4000,0,-0.17610565,0.52538407,-9.942785,4000,0,0,0
23584000,0.19451135,-0.016756717,0.0018401291,4000,0,-0.16749781,0.5144366,-9.974182,4000,0,0,0
23588000,0.19510318,-0.017354673,-0.0002938007,4000,0,-0.1505064,0.45833546,-10.002249,4000,0,0,0
23596000,0.1966616,-0.01656175,0.0007748825,4000,0,-0.17546971,0.46943152,-9.911173,4000,0,0,0
23600000,0.19667017,-0.012238642,0.00097435905,4000,0,-0.19207248,0.5046208,-9.9566,4000,0,0,0
23604000,0.19662575,-0.011102771,-0.0009853125,4000,0,-0.18398513,0.5071435,-9.956387,4000,0,0,0
23608000,0.1956802,-0.011209662,-0.0005024402,4000,0,-0.20431405,0.47911072,-9.927113,4000,0,0,0
23612000,0.19595581,-0.011302223,-0.0011984274,4000,0,-0.16786546,0.44940612,-9.935815,4000,0,0,0
23620000,0.19525786,-0.016179906,0.00164234,4000,0,-0.1776844,0.50483805,-9.951483,4000,0,0,0
23624000,0.19974361,-0.015958725,-0.00080125517,4000,0,-0.17978981,0.51951426,-9.947121,4000,0,0,0
23632000,0.199534,-0.013220363,0.0029537189,4000,0,-0.16764396,0.5001087,-9.934741,4000,0,0,0
23636000,0.1957162,-0.014529124,0.0033395626,4000,0,-0.16090354,0.5095429,-9.939226,4000,0,0,0
23640000,0.19442262,-0.013448913,0.0014128498,4000,0,-0.18394965,0.5145881,-9.965877,4000,0,0,0
23644000,0.19767079,-0.012858096,0.00044505083,4000,0,-0.1968806,0.5146581,-9.968975,4000,0,0,0
23652000,0.19865575,-0.016192121,-0.00097360864,4000,0,-0.1770142,0.4538812,-9.926565,4000,0,0,0
23656000,0.19856137,-0.013837591,-0.004871474,4000,0,-0.15986703,0.46163076,-9.921135,4000,0,0,0
23664000,0.2000397,-0.014064014,0.0028451893,4000,0,-0.16689555,0.46480286,-9.96563,4000,0,0,0
23668000,0.20069364,-0.010461625,0.0018796374,4000,0,-0.20298484,0.49083465,-9.966314,4000,0,0,0
23672000,0.19985594,-0.011739742,-0.0019997233,4000,0,-0.1945211,0.4909212,-9.962698,4000,0,0,0
23676000,0.19864397,-0.012254011,-0.0027317493,4000,0,-0.14507051,0.4405463,-9.961075,4000,0,0,0
23680000,0.19961521,-0.011285735,0.0010014306,4000,0,-0.14079529,0.44396025,-9.968351,4000,0,0,0
23684000,0.20002641,-0.013514976,0.004399003,4000,0,-0.15661255,0.44290337,-9.944405,4000,0,0,0
23688000,0.19799371,-0.015126697,0.0024253814,4000,0,-0.1693227,0.45749986,-9.914905,4000,0,0,0
23692000,0.19532491,-0.014243547,0.0005022818,4000,0,-0.17636049,0.45813492,-9.92227,4000,0,0,0
23696000,0.192447,-0.014596956,0.0012852588,4000,0,-0.18377142,0.42764825,-9.9728565,4000,0,0,0
23704000,0.1948076,-0.015807396,-0.0010134,4000,0,-0.16118029,0.45706838,-9.918273,4000,0,0,0
23708000,0.19475806,-0.01660301,-0.0011237286,4000,0,-0.17677933,0.46172667,-9.934198,4000,0,0,0
23712000,0.19559935,-0.013641986,-0.0015430661,4000,0,-0.19922167,0.44387978,-9.954447,4000,0,0,0
23716000,0.1919639,-0.012758168,-0.0015250564,4000,0,-0.20543036,0.44275868,-9.970442,4000,0,0,0
23724000,0.19144855,-0.013627395,0.0023952704,4000,0,-0.1738368,0.43223006,-9.984413,4000,0,0,0
23728000,0.18914267,-0.017223673,0.0011274278,4000,0,-0.15121406,0.46530592,-9.969645,4000,0,0,0
23732000,0.18661787,-0.018893626,0.0040872437,4000,0,-0.17124674,0.46116707,-9.952248,4000,0,0,0
23736000,0.18516079,-0.017239604,0.003709582,4000,0,-0.18004651,0.43789992,-9.958728,4000,0,0,0
23740000,0.18972889,-0.011812315,0.0032082605,4000,0,-0.15099983,0.42788446,-9.93311,4000,0,0,0
23744000,0.19117783,-0.011766339,0.0032530876,4000,0,-0.14692774,0.43729785,-9.909056,4000,0,0,0
23748000,0.19062313,-0.014736476,0.004813417,4000,0,-0.18387,0.40536407,-9.928117,4000,0,0,0
23756000,0.18524525,-0.0077345823,0.0023487909,4000,0,-0.1684973,0.37451732,-9.964434,4000,0,0,0
23760000,0.18578966,-0.0075113126,0.0006920317,4000,0,-0.19286281,0.411942,-9.952875,4000,0,0,0
23764000,0.18580669,-0.01009074,0.0008395512,4000,0,-0.1970811,0.43564248,-9.96888,4000,0,0,0
23772000,0.1836255,-0.011549062,0.0027678374,4000,0,-0.19381242,0.42656878,-10.01193,4000,0,0,0
23776000,0.18714201,-0.013936819,0.0014157556,4000,0,-0.21191566,0.42248255,-9.969332,4000,0,0,0
23780000,0.18439539,-0.009782872,-0.0018033923,4000,0,-0.17294356,0.40191466,-9.960069,4000,0,0,0
23788000,0.18348192,-0.009136743,-0.0017667826,4000,0,-0.12110929,0.3931055,-9.961315,4000,0,0,0
23792000,0.18143465,-0.00709756,0.0010302425,4000,0,-0.1672433,0.36220223,-9.999056,4000,0,0,0
23800000,0.17910916,-0.008330653,0.004338085,4000,0,-0.19438882,0.36441353,-10.027515,4000,0,0,0
23804000,0.17755997,-0.010129096,0.005563516,4000,0,-0.1636442,0.41022694,-10.001812,4000,0,0,0
23812000,0.17557175,-0.011052524,0.005617093,4000,0,-0.14083177,0.39094874,-10.0198,4000,0,0,0
23820000,0.17273955,-0.014097229,-0.0013344414,4000,0,-0.17923085,0.3674391,-10.023955,4000,0,0,0
23824000,0.17466865,-0.0111177405,0.0016498129,4000,0,-0.12980217,0.3538212,-10.006329,4000,0,0,0
23828000,0.17303549,-0.013218632,0.005421518,4000,0,-0.12195618,0.37910897,-10.035704,4000,0,0,0
23836000,0.16976699,-0.015541478,7.306733e-06,4000,0,-0.20202422,0.39987564,-10.010545,4000,0,0,0
23840000,0.17000188,-0.016285392,-0.0012935856,4000,0,-0.16704813,0.41798705,-9.992729,4000,0,0,0
23844000,0.168027,-0.01612248,0.0010195749,4000,0,-0.15755443,0.40910232,-10.02397,4000,0,0,0
23848000,0.1629756,-0.016767822,-0.00041698845,4000,0,-0.16874482,0.39056355,-10.036631,4000,0,0,0
23852000,0.16504464,-0.01702776,-0.0037012035,4000,0,-0.153734,0.3659966,-10.064753,4000,0,0,0
23856000,0.16643885,-0.014803133,-0.0029995576,4000,0,-0.13255759,0.36999997,-10.052609,4000,0,0,0
23860000,0.16068122,-0.009126669,-0.0014841787,4000,0,-0.14528874,0.35497853,-10.044399,4000,0,0,0
23864000,0.16143508,-0.010424186,0.002176828,4000,0,-0.1710079,0.35648328,-10.024727,4000,0,0,0
23868000,0.16650507,-0.013735744,0.004439945,4000,0,-0.15951534,0.37537563,-10.016764,4000,0,0,0
23872000,0.16452564,-0.00849793,-0.000499605,4000,0,-0.14780162,0.37468427,-10.04068,4000,0,0,0
23876000,0.16014385,-0.0057522743,-0.0015072627,4000,0,-0.15059994,0.39079976,-10.050238,4000,0,0,0
23884000,0.15891266,-0.009896917,-0.0005277174,4000,0,-0.16535103,0.34626055,-10.025703,4000,0,0,0
23888000,0.15547064,-0.007876636,-5.577393e-05,4000,0,-0.18028024,0.35808694,-10.057298,4000,0,0,0
23896000,0.14947629,-0.0075686304,0.0030538496,4000,0,-0.15476927,0.35414496,-10.02459,4000,0,0,0
23900000,0.14847739,-0.008201772,-0.0006363686,4000,0,-0.18634444,0.37120774,-10.037681,4000,0,0,0
23904000,0.15293363,-0.008598105,0.00087199983,4000,0,-0.1946826,0.4004307,-10.0325775,4000,0,0,0
23908000,0.15385813,-0.008026677,0.0011980585,4000,0,-0.18734944,0.38979575,-10.046965,4000,0,0,0
23916000,0.14901169,-0.008276715,0.003936362,4000,0,-0.20616812,0.33103508,-10.057073,4000,0,0,0
23920000,0.14968482,-0.008607715,0.0049476386,4000,0,-0.16767186,0.34005874,-10.06013,4000,0,0,0
23924000,0.14769268,-0.010773202,0.0019583101,4000,0,-0.15531106,0.3816942,-10.03386,4000,0,0,0
23932000,0.14336917,-0.010767014,-0.0008087799,4000,0,-0.20261654,0.33107984,-10.014878,4000,0,0,0
23936000,0.14475569,-0.012510171,-0.00043554648,4000,0,-0.19287759,0.34744525,-10.009047,4000,0,0,0
23940000,0.14474528,-0.011967502,0.0019233307,4000,0,-0.18707019,0.35986358,-10.057993,4000,0,0,0
23948000,0.14005947,-0.005461751,0.0012113256,4000,0,-0.15221456,0.36327425,-10.057428,4000,0,0,0
23952000,0.13798654,-0.004634566,0.0011553061,4000,0,-0.15830283,0.29929993,-10.066967,4000,0,0,0
23956000,0.13863128,-0.006112281,0.00078204984,4000,0,-0.18749446,0.30153424,-10.049114,4000,0,0,0
23964000,0.13209365,-0.007559652,-0.00092417956,4000,0,-0.19347002,0.32167688,-10.045237,4000,0,0,0
23972000,0.13177016,-0.00598973,0.0010867888,4000,0,-0.19557428,0.31284812,-10.0529175,4000,0,0,0
23976000,0.13102591,-0.0025243592,0.0023415098,4000,0,-0.16339317,0.3205875,-10.056374,4000,0,0,0
23984000,0.13346599,-0.0031938355,0.0006764975,4000,0,-0.21640709,0.28677392,-10.026558,4000,0,0,0
23992000,0.13765892,-0.0030565485,0.00063174416,4000,0,-0.2000174,0.3112942,-10.013084,4000,0,0,0
24000000,0.13666153,-0.0067396765,-0.0006134112,4000,0,-0.20432329,0.3028596,-10.061584,4000,0,0,0
24004000,0.13589418,-0.008257086,0.00058501336,4000,0,-0.18810219,0.31144488,-10.048939,4000,0,0,0
24008000,0.1369602,-0.009449571,0.00459389,4000,0,-0.17569329,0.3169072,-10.0531435,4000,0,0,0
24012000,0.138618,-0.00921786,0.0038374888,4000,0,-0.17314342,0.3066101,-10.043421,4000,0,0,0
24016000,0.13758267,-0.009075863,0.0044596493,4000,0,-0.18182062,0.29535443,-10.081766,4000,0,0,0
24024000,0.13674578,-0.0072819386,0.00084350974,4000,0,-0.19172534,0.28685305,-10.048468,4000,0,0,0
24028000,0.13865934,-0.00979951,0.0042736144,4000,0,-0.19326714,0.262766,-10.069748,4000,0,0,0
24036000,0.13587432,-0.0064357785,0.00019919756,4000,0,-0.22182545,0.28352273,-10.0274515,4000,0,0,0
24040000,0.13716117,-0.004948979,0.0014084342,4000,0,-0.19446301,0.27908182,-10.053906,4000,0,0,0
24048000,0.13690342,-0.0046585114,0.0022856717,4000,0,-0.14774019,0.30353534,-10.061867,4000,0,0,0
24056000,0.13359365,-0.002823575,0.0018409418,4000,0,-0.18720996,0.26177722,-10.048166,4000,0,0,0
24060000,0.13864607,-0.0062121055,0.0011063463,4000,0,-0.2146301,0.282361,-10.026424,4000,0,0,0
24064000,0.1393966,-0.006873378,9.696767e-05,4000,0,-0.20220953,0.26455805,-10.015229,4000,0,0,0
24068000,0.1327697,-0.0028545596,-0.0026922966,4000,0,-0.18413514,0.2733896,-10.053249,4000,0,0,0
24072000,0.13299939,-0.0064340215,0.002064373,4000,0,-0.19319075,0.2901547,-10.082766,4000,0,0,0
24076000,0.13327047,-0.009661977,0.004211198,4000,0,-0.17994657,0.25208223,-10.081249,4000,0,0,0
24080000,0.13558277,-0.00813026,0.002363721,4000,0,-0.16238496,0.25004724,-10.067602,4000,0,0,0
24084000,0.13227773,-0.0093655735,0.002505438,4000,0,-0.19132772,0.23804069,-10.06875,4000,0,0,0
24088000,0.13025941,-0.0075151827,-0.0018752483,4000,0,-0.19175208,0.22626874,-10.053268,4000,0,0,0
24092000,0.13104562,-0.0024908013,-0.0022745042,4000,0,-0.14576261,0.22624184,-10.017371,4000,0,0,0
24100000,0.12832174,-0.0071833697,0.00371605,4000,0,-0.13374597,0.24670152,-10.047766,4000,0,0,0
24108000,0.13286275,-0.0038967754,0.0013607546,4000,0,-0.17092226,0.2463891,-10.054919,4000,0,0,0
24116000,0.12767558,-0.010330145,0.0028248625,4000,0,-0.14655027,0.22339298,-10.064693,4000,0,0,0
24124000,0.12153747,-0.0077600097,0.0018045104,4000,0,-0.16496034,0.21733984,-10.045914,4000,0,0,0
24128000,0.11954072,-0.008041766,0.001282958,4000,0,-0.16441762,0.19859771,-10.037485,4000,0,0,0
24136000,0.122203305,-0.007887521,0.00070969644,4000,0,-0.21636085,0.1835987,-10.043999,4000,0,0,0
24140000,0.12003079,-0.008489789,0.0010719207,4000,0,-0.21304405,0.18207528,-10.051758,4000,0,0,0
24148000,0.115626626,-0.0070862444,0.0014308237,4000,0,-0.20511991,0.17830478,-10.041105,4000,0,0,0
24152000,0.11584373,-0.0068855816,-0.0009820175,4000,0,-0.19279747,0.21800286,-10.077134,4000,0,0,0
24156000,0.1159633,-0.0038896287,-0.0005373238,4000,0,-0.18207258,0.2597978,-10.0856085,4000,0,0,0
24160000,0.11351527,-0.0033405416,0.0032383008,4000,0,-0.1685337,0.23561315,-10.06529,4000,0,0,0
24164000,0.11489312,-0.0057970583,0.0026984983,4000,0,-0.22360379,0.24259566,-10.050014,4000,0,0,0
24172000,0.11258122,-0.0008063582,0.0026264703,4000,0,-0.14508036,0.1785958,-10.097143,4000,0,0,0
24176000,0.11180475,0.0025511554,0.004843329,4000,0,-0.15467408,0.17120416,-10.087187,4000,0,0,0
24180000,0.11411792,0.00032625312,0.004325488,4000,0,-0.1875426,0.19272272,-10.051624,4000,0,0,0
24184000,0.112331025,-0.0038099755,0.001626543,4000,0,-0.20164645,0.19363804,-10.046581,4000,0,0,0
24188000,0.10877555,-0.0046295747,-0.0009650587,4000,0,-0.2168883,0.1959428,-10.069699,4000,0,0,0
24192000,0.10717889,-0.0038334979,-0.0007192681,4000,0,-0.23054457,0.19530635,-10.080584,4000,0,0,0
24196000,0.10914291,-0.0049823173,0.00087720464,4000,0,-0.21329951,0.19775437,-10.06111,4000,0,0,0
24200000,0.10883124,-0.0061257393,0.0004068664,4000,0,-0.20092951,0.1942071,-10.064264,4000,0,0,0
24204000,0.103463635,-0.0035313545,0.0011304065,4000,0,-0.21535069,0.18043943,-10.073369,4000,0,0,0
24212000,0.09699404,-0.0017180683,0.0010024256,4000,0,-0.19607675,0.17707802,-10.026359,4000,0,0,0
24216000,0.10092741,-0.0040782075,0.0013817179,4000,0,-0.16995046,0.14714475,-10.042448,4000,0,0,0
24220000,0.09946747,-0.0054292073,0.0009149342,4000,0,-0.15241413,0.14867501,-10.067038,4000,0,0,0
24224000,0.09528545,-0.008874857,0.002060692,4000,0,-0.1859207,0.16134974,-10.056514,4000,0,0,0
24232000,0.092056364,-0.0073648253,0.0037507715,4000,0,-0.21083246,0.16760108,-10.06427,4000,0,0,0
24236000,0.09073426,-0.009532916,0.0032312237,4000,0,-0.1974933,0.21786174,-10.059303,4000,0,0,0
24244000,0.08907135,-0.0038573735,0.0020781197,4000,0,-0.21083403,0.13365838,-10.100972,4000,0,0,0
24248000,0.08580964,-0.0037131729,0.0011988312,4000,0,-0.21755832,0.14458159,-10.085249,4000,0,0,0
24252000,0.085557,-0.0019044945,0.0012354305,4000,0,-0.17972177,0.13318348,-10.04057,4000,0,0,0
24260000,0.08421844,-0.00563524,0.0015991939,4000,0,-0.18454939,0.15027882,-10.05971,4000,0,0,0
24264000,0.08491792,-0.0062862732,3.62321e-05,4000,0,-0.15790236,0.14194913,-10.077063,4000,0,0,0
24268000,0.08411101,-0.009172412,-0.0012453096,4000,0,-0.16028593,0.16962872,-10.050259,4000,0,0,0
24276000,0.0794548,-0.0073310984,0.00014754749,4000,0,-0.2049684,0.14922604,-10.087315,4000,0,0,0
24280000,0.079710454,-0.0088649215,0.004458697,4000,0,-0.22180364,0.10924003,-10.0751,4000,0,0,0
24288000,0.07879293,-0.009185574,-0.0004260658,4000,0,-0.17759103,0.13855056,-10.069469,4000,0,0,0
24292000,0.07551957,-0.004856495,-0.0014678967,4000,0,-0.1793021,0.112664364,-10.085598,4000,0,0,0
24296000,0.07539798,-0.0034988518,0.0011253312,4000,0,-0.20190457,0.09903387,-10.082089,4000,0,0,0
24300000,0.07411167,-0.0047419104,0.0017917809,4000,0,-0.23498186,0.11625859,-10.071512,4000,0,0,0
24304000,0.07076137,-0.0049149347,0.00081216457,4000,0,-0.20436701,0.11902536,-10.068865,4000,0,0,0
24312000,0.06751105,-0.00950371,0.0022405086,4000,0,-0.1743619,0.087787814,-10.06199,4000,0,0,0
24316000,0.06618553,-0.0066423337,0.0028703278,4000,0,-0.21841063,0.106919296,-10.057757,4000,0,0,0
24320000,0.06937001,-0.0045398436,8.962208e-05,4000,0,-0.20680885,0.12656625,-10.054396,4000,0,0,0
24324000,0.06766859,-0.00968717,0.00093756884,4000,0,-0.1784761,0.1376101,-10.073114,4000,0,0,0
24332000,0.06536472,-0.011422615,0.003338002,4000,0,-0.19348526,0.12459523,-10.062235,4000,0,0,0
24340000,0.064128354,-0.0050777528,0.0030528316,4000,0,-0.18019065,0.1205092,-10.065577,4000,0,0,0
24344000,0.0654902,-0.009454548,0.0016977316,4000,0,-0.15769184,0.109439075,-10.054459,4000,0,0,0
24348000,0.064176425,-0.010597717,0.00280853,4000,0,-0.19834276,0.082135916,-10.072606,4000,0,0,0
24356000,0.062060315,-0.0077985567,0.006458111,4000,0,-0.19726509,0.0730977,-10.090902,4000,0,0,0
24364000,0.066883095,-0.0066675707,0.0018473166,4000,0,-0.20942007,0.09372089,-10.055443,4000,0,0,0
24372000,0.062380392,-0.005907447,0.0013227814,4000,0,-0.20821163,0.06398353,-10.079597,4000,0,0,0
24376000,0.06487076,-0.010433425,0.0031625135,4000,0,-0.19165915,0.047857445,-10.098135,4000,0,0,0
24380000,0.062448796,-0.010659048,0.003813253,4000,0,-0.19506589,0.04524452,-10.082573,4000,0,0,0
24384000,0.058222786,-0.007554708,0.0065709897,4000,0,-0.1841532,0.057130307,-10.084078,4000,0,0,0
24388000,0.058899872,-0.005297146,0.0027158814,4000,0,-0.20662837,0.090368435,-10.0816145,4000,0,0,0
24396000,0.059975058,-0.007877217,0.002933418,4000,0,-0.19359899,0.08318537,-10.079802,4000,0,0,0
24400000,0.058472484,-0.0066242865,0.0029146152,4000,0,-0.18463036,0.050578345,-10.054863,4000,0,0,0
24404000,0.056305587,-0.008588923,0.00071521313,4000,0,-0.19701576,0.020223858,-10.072023,4000,0,0,0
24412000,0.06170128,-0.007292416,0.00011781336,4000,0,-0.2188586,0.06867281,-10.039642,4000,0,0,0
24416000,0.06200083,-0.0060458044,0.003523309,4000,0,-0.200105,0.03408054,-10.035326,4000,0,0,0
24424000,0.0657435,-0.004616858,-0.0033618002,4000,0,-0.2236415,0.043184362,-10.060092,4000,0,0,0
24428000,0.063714966,-0.0020835407,0.004219137,4000,0,-0.2422213,0.04795559,-10.060934,4000,0,0,0
24436000,0.06401721,-0.0013526795,0.0039766226,4000,0,-0.1988474,0.027073685,-10.093912,4000,0,0,0
24444000,0.055962116,-0.0016830913,0.0013443292,4000,0,-0.16786814,0.017156474,-10.049703,4000,0,0,0
24448000,0.060090095,-0.0031485427,0.0049517173,4000,0,-0.1725696,0.035568446,-10.090755,4000,0,0,0
24452000,0.060261823,-0.0026701575,0.0037679607,4000,0,-0.18265173,0.03689365,-10.090007,4000,0,0,0
24460000,0.058196064,-0.0060588005,-0.0010209638,4000,0,-0.17979461,0.031474758,-10.0456915,4000,0,0,0
24468000,0.05917085,-0.00489693,-0.002514254,4000,0,-0.22332719,0.023909315,-10.059893,4000,0,0,0
24472000,0.06024445,-0.004424346,-0.0008331505,4000,0,-0.22880241,0.01822647,-10.06016,4000,0,0,0
24476000,0.059157595,-0.004156908,0.002941393,4000,0,-0.1855463,-0.022782305,-10.0716095,4000,0,0,0
24484000,0.0597099,-0.0034824505,0.0012176754,4000,0,-0.19983235,-0.0048346934,-10.067578,4000,0,0,0
24488000,0.059027977,-0.00057566154,0.0016497083,4000,0,-0.23560363,0.025972437,-10.033707,4000,0,0,0
24492000,0.058456324,-0.0012726203,0.0007723738,4000,0,-0.23649272,0.035727926,-10.066654,4000,0,0,0
24496000,0.05998669,-0.0011961666,-0.0005634529,4000,0,-0.19821256,0.0074951905,-10.094266,4000,0,0,0
24500000,0.060089745,-0.0035065436,-0.002537372,4000,0,-0.16986734,-0.00857134,-10.079565,4000,0,0,0
24508000,0.0552476,-0.0035347242,0.0009444538,4000,0,-0.1780118,-0.029448513,-10.040025,4000,0,0,0
24512000,0.054786496,-0.0053545497,0.00076853286,4000,0,-0.18354109,-0.004435583,-10.038807,4000,0,0,0
24516000,0.054003492,-0.0029775645,0.00063031743,4000,0,-0.18502924,0.007940775,-10.041851,4000,0,0,0
24520000,0.051943727,-0.00047238436,-0.0015569329,4000,0,-0.17199245,0.015129095,-10.069248,4000,0,0,0
24524000,0.054570667,-0.004032659,-0.002286871,4000,0,-0.18138358,0.0010282199,-10.064346,4000,0,0,0
24532000,0.04695708,-0.005567318,0.00097643805,4000,0,-0.23785111,-0.03241919,-10.021059,4000,0,0,0
24536000,0.0453086,-0.004799549,0.0033594526,4000,0,-0.21232074,-0.017803319,-10.04528,4000,0,0,0
24540000,0.046801995,-0.002699065,0.0007303823,4000,0,-0.17194963,-0.017965777,-10.074138,4000,0,0,0
24548000,0.045793634,-0.0018665687,0.0046197553,4000,0,-0.18333739,-0.026060618,-10.061602,4000,0,0,0
24552000,0.04081031,-0.0016437528,0.004465141,4000,0,-0.21033546,-0.03512714,-10.058304,4000,0,0,0
24556000,0.03778709,-0.001913616,-0.00045288797,4000,0,-0.23830025,-0.029591084,-10.061358,4000,0,0,0
24560000,0.04100362,-0.00043802825,-0.0050030057,4000,0,-0.20732266,-0.037620973,-10.067522,4000,0,0,0
24564000,0.037928656,0.0011252154,-0.0019136696,4000,0,-0.19590086,-0.057907145,-10.059393,4000,0,0,0
24568000,0.037277654,0.00044430952,0.00089492643,4000,0,-0.20043626,-0.047565375,-10.050354,4000,0,0,0
24576000,0.036339674,-0.000159381,0.004013709,4000,0,-0.20554009,-0.049133997,-10.045837,4000,0,0,0
24580000,0.03596958,-0.0009896134,0.0013227744,4000,0,-0.20525426,-0.045202877,-10.046025,4000,0,0,0
24584000,0.0360983,0.00017835702,-0.00065346144,4000,0,-0.19439827,-0.07620295,-10.047557,4000,0,0,0
24588000,0.035933062,-0.001898293,-0.0014575484,4000,0,-0.18800086,-0.091334105,-10.062284,4000,0,0,0
24596000,0.03318871,-0.0026839953,0.0013927796,4000,0,-0.20251077,-0.060749684,-10.0081215,4000,0,0,0
24600000,0.033472244,-0.0015735573,0.0002708711,4000,0,-0.18970709,-0.09262437,-10.020731,4000,0,0,0
