timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
17268000,17268000,197388,0.0080863135,-0.22080475,0.42506495,0
17396000,17338909,197388,0.00983856,-0.21786153,0.4286927,0
17412000,17412000,197388,0.01684997,-0.21900837,0.42554194,0
17540000,17483636,197388,0.009888672,-0.21630052,0.42735735,0
17556000,17556000,197388,0.01360087,-0.21396,0.42843142,0
17684000,17627272,197388,0.010790061,-0.2147135,0.42874354,0
17700000,17700000,197388,0.00891168,-0.21990737,0.42946568,0
17832000,17771272,197388,0.009823695,-0.21514744,0.4289068,0
17844000,17844000,197388,0.008885528,-0.21743119,0.42316982,0
17976000,17915636,197388,0.009096284,-0.21497664,0.42894524,0
17984000,17984000,197388,0.010251057,-0.21715684,0.42368975,0
18108000,18053600,197388,0.009271942,-0.2173678,0.42856488,0
18132000,18126000,197388,0.010344295,-0.21913674,0.42869413,0
18252000,18197600,197388,0.007899245,-0.21608023,0.43052775,0
18276000,18270000,197388,0.011636655,-0.21423343,0.43144405,0
18396000,18340800,197388,0.008643741,-0.21516848,0.42867452,0
18408000,18408000,197388,0.0060299947,-0.21014445,0.4305918,0
18540000,18480000,197388,0.008019784,-0.2128058,0.42924666,0
18552000,18552000,197388,0.0023421713,-0.2166835,0.4327427,0
18684000,18623636,197388,0.0077437144,-0.21417257,0.4291134,0
18692000,18692000,197388,0.0045804856,-0.2188018,0.43216944,0
18816000,18761200,197388,0.008939282,-0.21533675,0.428641,0
18828000,18828000,197388,0.010435898,-0.21480179,0.43144017,0
18960000,18899272,197388,0.008845648,-0.21340156,0.430893,0
18972000,18972000,197388,0.007457627,-0.21512394,0.42839122,0
19104000,19042909,197388,0.008256167,-0.21328814,0.43196103,0
19116000,19116000,197388,0.009672001,-0.2138931,0.4271814,0
19248000,19188000,197388,0.008308537,-0.21425699,0.42875183,0
19260000,19260000,197388,0.0063568978,-0.21205066,0.43231416,0
19392000,19331636,197388,0.0088190995,-0.2137408,0.4303928,0
19404000,19404000,197388,0.0032276027,-0.21786964,0.4282833,0
19536000,19475636,197388,0.0068939547,-0.21292481,0.43005854,0
19548000,19548000,197388,0.008275061,-0.20812672,0.4282315,0
19680000,19619272,197388,0.0069206846,-0.21395706,0.4311037,0
19692000,19692000,197388,0.0010331543,-0.21593869,0.43150923,0
19824000,19763636,197388,0.0060834526,-0.21378522,0.42788425,0
19836000,19836000,197388,0.004145094,-0.21067537,0.42968428,0
19968000,19906545,197388,0.0061920923,-0.21469158,0.43066773,0
19980000,19980000,197388,0.009227549,-0.21088612,0.42970058,0
20112000,20051636,197388,0.0058687115,-0.21400183,0.43134713,0
20124000,20124000,197388,0.005594173,-0.22165704,0.42523062,0
20256000,20195636,197388,0.0050342265,-0.21572249,0.43109223,0
20268000,20268000,197388,0.011961488,-0.21370542,0.4290243,0
