timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
59320000,59240000,1.5771874,0.0069222143,1.7358202,1.0880741,1.5259686,1.5725108,1.6024966,0.40146527,0.1355255,0.37627104,0.38712534,0.39248446,0.070013516,-0.76104736,-0.21830133,-0.15465003,-0.11278247,7.8834666e-05,7.6435506e-05,0.0016021162,0.83902216,0.15922038
60320000,60240000,1.5791881,0.006698296,1.7313199,1.1084588,1.5299668,1.5746472,1.6033692,0.009024024,-0.30914736,-0.007413745,0.0036193132,0.00844717,0.146229,-1.0710317,-0.27019373,-0.1778566,-0.11729947,7.965204e-05,7.2085415e-05,0.001546387,0.8370898,0.16121204
61320000,61240000,1.5830907,0.006553241,1.7290522,1.1296122,1.5357518,1.5786778,1.6062022,-0.513234,-0.64803374,-0.5291511,-0.5232508,-0.52022326,-0.017753484,-0.42567712,-0.15831435,-0.12725568,-0.1069017,8.166449e-05,8.015597e-05,0.0014883814,0.83487165,0.1634782
62320000,62240000,1.5838704,0.006514217,1.7282102,1.135392,1.5370854,1.5795181,1.6067225,-0.38028413,-0.27572227,-0.40444297,-0.40386325,-0.4020961,-0.2949379,0.5891141,-0.002193328,-0.06776729,-0.11048369,7.925387e-05,7.6351e-05,0.0014912756,0.83525413,0.16309898
63320000,63240000,1.5826137,0.0063031963,1.7212437,1.1518667,1.5377859,1.5784725,1.6045526,-0.018645287,0.12983096,-0.04541886,-0.045649886,-0.04398775,-0.37448913,0.7963104,0.013623029,-0.07317476,-0.12975532,7.147808e-05,7.147808e-05,0.0014998576,0.8364753,0.16188188
64320000,64240000,1.5789806,0.0062056943,1.7133342,1.1615574,1.5356282,1.5750018,1.6002396,0.34312856,0.4054712,0.31807923,0.31994057,0.32219625,-0.29534996,0.44808903,-0.051028658,-0.10573497,-0.14137913,7.4429314e-05,7.4429314e-05,0.0015098732,0.83754754,0.16079369
65320000,65240000,1.5767462,0.0062385155,1.7102684,1.1619872,1.5336897,1.5728018,1.5978752,0.4679581,0.3108337,0.44764578,0.4547441,0.45847657,-0.020402782,-0.5155145,-0.18997966,-0.15258972,-0.12806652,7.8715e-05,7.8157296e-05,0.0015138731,0.8378322,0.16049707
66320000,66240000,1.5774798,0.0061062924,1.7071278,1.1740168,1.5356333,1.5736256,1.5979489,0.16508758,-0.075314045,0.14860868,0.1573993,0.16145325,0.13173291,-0.88529366,-0.21143194,-0.13538747,-0.0856338,7.8871264e-05,7.240534e-05,0.0014861814,0.83684725,0.16151534
67320000,67240000,1.5803019,0.005917185,1.7035534,1.1954559,1.5404582,1.5766027,1.5996875,-0.40515375,-0.5391923,-0.41425252,-0.40938377,-0.4071648,0.05825861,-0.5437259,-0.14362048,-0.09882642,-0.06958474,7.9503225e-05,7.640227e-05,0.0014395249,0.83510655,0.1632981
68320000,68240000,1.5818744,0.0059874086,1.7048414,1.1977712,1.542113,1.5781806,1.6012106,-0.5761813,-0.57578874,-0.585495,-0.58417463,-0.583151,-0.09318726,0.07904675,-0.037459075,-0.049973723,-0.058114786,8.206188e-05,8.206188e-05,0.0014348456,0.8348807,0.16352023
69320000,69240000,1.5828426,0.005808286,1.701719,1.211297,1.5444367,1.5792804,1.6015129,-0.22665632,-0.09668684,-0.23995519,-0.24150956,-0.24120045,-0.2553624,0.75407255,0.07772726,0.0034474577,-0.044945583,7.814167e-05,7.301184e-05,0.00143119,0.8351884,0.1632293
70320000,70240000,1.5809408,0.0056711077,1.6953843,1.2230599,1.5440179,1.5775287,1.5988965,0.13955963,0.24000311,0.12733781,0.12642932,0.12688482,-0.25111204,0.59960127,0.028893502,-0.03353341,-0.074202046,7.346988e-05,7.148463e-05,0.0014312,0.8357274,0.16269642
71320000,71240000,1.5783038,0.005700091,1.6914529,1.2245295,1.5418329,1.5749444,1.596058,0.4633441,0.39854214,0.45016026,0.45375726,0.45581067,-0.06691418,-0.212147,-0.11710877,-0.10611134,-0.09890848,7.7558165e-05,7.7558165e-05,0.0014373792,0.83620244,0.16220513
