timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
30608000,30528000,0.68965316,0.075081274,0.058653075,0.71784484,-0.07863262,0.015976872,0.06890299,1.9919628,0.007238145,-5.839591,-1.0742981e-05,-4.7369376e-05,7.3046776e-06,-0.00014127464,8.8832734e-05,-0.00074959634,0.20950454,0.011176898,0.43201718,-0.0026772814,0.0006139483,0.0013069626,0.0,0.0,0.00018860264,5.2059673e-05,5.33548e-05,0.00017296281,0.016456315,0.018609002,0.017238295,0.12113227,0.121258944,0.21210152,1.778875e-11,1.7784553e-11,7.6007317e-10,1.0986136e-06,1.0970092e-06,5.0000075e-08,0.0006892057,1.7446922e-05,0.0006753883,0.00012414747,0.0006744724,0.0006716709,0.0,0.0,24
31608000,31528000,0.69223166,0.05802432,0.049087036,0.7176622,-1.7041085,-0.00024367915,0.07283127,1.0488122,0.112150736,-5.8395896,-1.0503082e-05,-4.6767498e-05,1.1298898e-05,-0.00012572506,8.263617e-05,-0.00072682113,0.20936273,0.011159529,0.43249163,-0.004172443,0.0006870231,0.0009022458,0.0,0.0,0.0001851851,4.994881e-05,5.033696e-05,0.0001687727,0.01489465,0.020049091,0.016518693,0.1105736,0.11058185,0.20804495,1.6508e-11,1.6732374e-11,6.7544303e-10,1.0975997e-06,1.0941134e-06,5.0000075e-08,0.00060325256,1.6913858e-05,0.0005892553,0.000112447466,0.0005866739,0.0005845327,0.0,0.0,24
32608000,32528000,0.6940579,-0.014725722,-0.019307328,0.7195096,-1.7582091,-0.07503933,0.07474027,-0.8829741,0.14742403,-5.827681,-1.0699772e-05,-4.634962e-05,1.3707825e-05,-0.000117883064,9.318238e-05,-0.000706166,0.20942512,0.011155273,0.43239748,-0.005317419,0.000628076,0.00082037,0.0,0.0,0.00019008048,5.049224e-05,5.0203183e-05,0.00017196724,0.016616525,0.018084569,0.017309533,0.1213086,0.12167738,0.21265335,1.5854205e-11,1.6425679e-11,6.281506e-10,1.0970944e-06,1.0930585e-06,5.000011e-08,0.0005896784,1.6573144e-05,0.00057573145,0.00010514613,0.0005729501,0.0005708973,0.0,0.0,24
33616000,33536000,0.68934244,-0.07092825,-0.07942422,0.71656686,-0.16208723,-0.10887193,0.039131816,-2.0451844,0.1210687,-5.827115,-1.1409722e-05,-4.5852637e-05,1.2757399e-05,-0.0001122547,0.00011791572,-0.0006843561,0.21026464,0.011195931,0.43248132,-0.0058766445,0.00096349994,0.00043765936,0.0,0.0,0.00020379908,5.2757066e-05,5.1512e-05,0.00018432713,0.01485581,0.016532836,0.016675236,0.11105271,0.11122275,0.20918052,1.478561e-11,1.5329118e-11,5.988551e-10,1.0961506e-06,1.0906385e-06,5.0000104e-08,0.0005495792,1.6194204e-05,0.00053415546,0.00010273257,0.00053150684,0.00052943005,0.0,0.0,24
34608000,34528000,0.6901008,-0.06578447,-0.07562062,0.7167391,1.5806545,-0.08485979,0.0643705,-1.3193527,0.06481078,-5.826331,-1.1698716e-05,-4.5563283e-05,1.0895027e-05,-0.00010775745,0.00013044766,-0.00067039364,0.21102569,0.011237674,0.43271637,-0.005657854,0.0014986298,1.9036772e-05,0.0,0.0,0.00019986561,5.0900177e-05,4.9930193e-05,0.00018263754,0.016345475,0.024080304,0.017366286,0.121434204,0.12166857,0.21625227,1.429914e-11,1.4480314e-11,5.2987637e-10,1.0954556e-06,1.0888459e-06,5.000026e-08,0.0004957099,1.5804126e-05,0.0004792113,0.00010034535,0.0004757942,0.00047439305,0.0,0.0,24
35608000,35528000,0.6932045,0.0018086062,-0.01324493,0.720617,1.9002671,-0.04708192,0.057880525,0.5902192,0.028036809,-5.8182516,-1.168095e-05,-4.5385445e-05,9.405044e-06,-0.0001040493,0.00013033522,-0.00065099215,0.21092543,0.011233638,0.4328259,-0.00544172,0.0013597017,-8.406491e-05,0.0,0.0,0.00018096252,4.817749e-05,4.8400907e-05,0.000166003,0.014494159,0.016971929,0.016639156,0.110706896,0.111008905,0.21139754,1.3462762e-11,1.3501548e-11,4.462782e-10,1.0948751e-06,1.0880027e-06,5.000022e-08,0.00048221782,1.5517411e-05,0.0004658023,9.666591e-05,0.00046203926,0.000460935,0.0,0.0,24
36608000,36528000,0.6905278,0.06635473,0.04965587,0.71854216,0.4761194,-0.029313145,0.04343587,1.9190173,0.0053010937,-5.7999687,-1.1514345e-05,-4.5318997e-05,9.05709e-06,-0.000101843,0.00012700004,-0.0006388413,0.21064588,0.011218545,0.4331858,-0.0054683457,0.0012721402,-0.00044101832,0.0,0.0,0.00018886318,4.9307695e-05,5.052298e-05,0.00017300266,0.01592885,0.016365426,0.017371057,0.12139487,0.121781155,0.2152021,1.3140495e-11,1.3224617e-11,4.1606535e-10,1.0946283e-06,1.0871073e-06,5.0000185e-08,0.00046542994,1.5233328e-05,0.0004486488,9.623678e-05,0.00044501023,0.0004435479,0.0,0.0,24
37608000,37528000,0.6903078,0.07264371,0.05657644,0.717633,-1.3452429,-0.013439128,0.046707638,1.4891214,0.03801426,-5.827387,-1.1255111e-05,-4.506173e-05,9.951615e-06,-9.686545e-05,0.00011677398,-0.00061502715,0.21073139,0.011219178,0.4328934,-0.0060427766,0.0014325918,-4.242618e-05,0.0,0.0,0.00018457325,4.823112e-05,4.9134393e-05,0.00016849674,0.014149993,0.018614221,0.016590366,0.110656075,0.11076402,0.2105714,1.2525542e-11,1.2700396e-11,3.709544e-10,1.0943728e-06,1.0856181e-06,5.0000185e-08,0.00042397872,1.488859e-05,0.00040686334,9.195842e-05,0.00040269602,0.00040135474,0.0,0.0,24
38608000,38528000,0.6936644,0.011417329,0.0018304236,0.7202056,-1.9382445,-0.03514979,0.07169485,-0.3119441,0.06827961,-5.82747,-1.1259068e-05,-4.4850225e-05,1.0960069e-05,-9.504476e-05,0.00011678773,-0.0005947124,0.21080528,0.011218852,0.43245497,-0.0066942186,0.001394597,0.00042020596,0.0,0.0,0.00017870057,4.790791e-05,4.7832564e-05,0.00016277576,0.015571383,0.018604843,0.017310832,0.12120888,0.12148495,0.21456257,1.2331439e-11,1.2714708e-11,3.3259953e-10,1.0943087e-06,1.0854033e-06,5.000015e-08,0.00040943138,1.460858e-05,0.00039243244,8.7692766e-05,0.00038787682,0.00038678874,0.0,0.0,24
39616000,39536000,0.69120705,-0.05758094,-0.066530764,0.71728027,-0.7250846,-0.057426523,0.06966347,-1.8371172,0.07054382,-5.868199,-1.153188e-05,-4.46239e-05,1.115046e-05,-9.362687e-05,0.00013040623,-0.0005519323,0.21099097,0.0112267975,0.43243602,-0.0069810296,0.0013430385,0.0003548201,0.0,0.0,0.00018288972,5.0174607e-05,4.9366892e-05,0.00016687313,0.013916221,0.014307531,0.016693886,0.11091523,0.11110764,0.21046855,1.1904374e-11,1.2413594e-11,3.1280684e-10,1.094243e-06,1.084352e-06,5.0000143e-08,0.00040048876,1.4368637e-05,0.00038299634,8.594764e-05,0.00037864197,0.00037736347,0.0,0.0,24
