timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
19024000,18944000,0.00023911642,0.004017665,0.0069709015,8389271,0,0.47696534,0.42122677,0.0002986769,0.0072629964,0.00530629,0.004824958,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19224000,19144000,0.00030594863,0.011095883,0.013137797,8389271,0,0.45428312,0.42158815,0.006732869,0.013170546,0.0051772906,0.011229612,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19416000,19336000,0.00026314845,0.0057472712,0.008769446,8389271,0,0.48204744,0.4320891,0.0025488115,0.013170546,0.0051772906,0.007260625,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19624000,19544000,0.00050993543,0.00867088,0.015420478,8389271,0,0.45898646,0.42919725,0.0030903465,0.030524662,0.0073520667,0.0052392837,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19824000,19744000,0.00081218657,0.0027467706,0.0059313606,8389271,0,0.4882615,0.43989745,0.040344935,0.030524662,0.0073520667,0.005542468,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20016000,19936000,0.00049147924,0.002126815,0.002277202,8389271,0,0.4618402,0.4345904,0.0046361363,0.0050741183,0.006068559,0.00444717,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20216000,20136000,0.00018547066,0.0017533648,0.0022809505,8389271,0,0.49070174,0.44456944,0.011592368,0.0050741183,0.006068559,0.0030342347,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20424000,20344000,0.0001014893,0.003401881,0.0067891143,8389271,0,0.4660561,0.44371164,0.0075476402,0.030126465,0.0049106437,0.0019913977,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20616000,20536000,0.00018639759,0.0021132324,0.004064361,8389271,0,0.49354455,0.44871315,0.0032427073,0.030126465,0.0049106437,0.00062091777,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20816000,20736000,0.00010195397,0.004179569,0.005430991,8389271,0,0.4675824,0.44665432,0.0012230348,0.012622618,0.006417222,0.0031275782,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21016000,20936000,0.00021045726,0.001586713,0.002892959,8389271,0,0.49567863,0.45184827,0.005544623,0.012622618,0.006417222,0.0041140537,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21216000,21136000,0.00029237915,0.0058205756,0.008659917,8389271,0,0.46963567,0.44948548,0.015871774,0.013836564,0.0070658373,0.004320595,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21416000,21336000,0.0005830816,0.0014992894,0.002787543,8389271,0,0.49723676,0.45790207,0.048019826,0.013836564,0.0070658373,0.0048330743,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21616000,21536000,0.00022423842,0.0048455093,0.014577014,8389271,0,0.4713187,0.45137867,0.003569889,0.04897861,0.0059045646,0.0025559773,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21824000,21744000,0.00022524952,0.0013059955,0.0021572104,8389271,0,0.4993303,0.46008697,0.008883167,0.04897861,0.0059045646,0.0039628414,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22024000,21944000,0.00042076744,0.007843953,0.011489971,8389271,0,0.47354537,0.45327088,0.00506987,0.027486384,0.005472849,0.0029724534,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22216000,22136000,0.00027613295,0.0032314013,0.0051461295,8389271,0,0.4989594,0.46004015,0.002102266,0.027486384,0.005472849,0.0059836735,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22416000,22336000,5.835584e-05,0.0058349976,0.010169219,8389271,0,0.4734452,0.45707396,0.004434527,0.027314043,0.0031461052,0.005755012,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22616000,22536000,0.00031361714,0.0014561852,0.0027366602,8389271,0,0.4994258,0.4604156,0.0047531812,0.027314043,0.0031461052,0.00071745564,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22824000,22744000,0.00021065246,0.0074557425,0.012317891,8389271,0,0.4750838,0.45807967,0.009195382,0.024007797,0.0015307951,0.0013089327,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23016000,22936000,0.00015185018,0.0053900117,0.009928268,8389271,0,0.4996446,0.46435624,0.0044488413,0.024007797,0.0015307951,0.0002783367,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23216000,23136000,0.00014640957,0.007455563,0.012789642,8389271,0,0.47457874,0.45720088,0.009216298,0.012430678,0.0011648772,0.0032195167,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23416000,23336000,2.329434e-05,0.0048721256,0.008458774,8389271,0,0.49965614,0.46400717,0.0019582184,0.012430678,0.0011648772,0.005908934,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23624000,23544000,0.00016135501,0.012381214,0.022957884,8389271,0,0.47580263,0.45758843,0.0054054083,0.043396633,0.005466645,0.004251703,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
