timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
107544000,107544000,1310996,-0.18101151,-0.6097361,-9.786035,11.795404,0,0,0,0,1
108544000,108544000,1310996,-0.22109939,-0.25257713,-9.907429,11.795282,0,0,0,0,1
109544000,109544000,1310996,-0.2054063,0.47302827,-9.841245,11.79516,0,0,0,0,1
110544000,110544000,1310996,-0.15194556,0.83093137,-9.693725,11.795252,0,0,0,0,1
111544000,111544000,1310996,-0.18023337,0.52570975,-9.893149,11.79516,0,0,0,0,1
112544000,112544000,1310996,-0.2214711,-0.17537573,-9.87934,11.794886,0,0,0,0,1
113544000,113544000,1310996,-0.14687535,-0.6227239,-9.787861,11.794703,0,0,0,0,1
114544000,114544000,1310996,-0.2537589,-0.38255298,-9.854414,11.794611,0,0,0,0,1
115544000,115544000,1310996,-0.18901986,0.3183699,-9.869165,11.794519,0,0,0,0,1
116544000,116544000,1310996,-0.11719307,0.8338912,-9.785513,11.794611,0,0,0,0,1
117544000,117544000,1310996,-0.092634395,0.6301096,-9.8359,11.794855,0,0,0,0,1
118544000,118544000,1310996,-0.18117455,0.009949001,-9.9452,11.794947,0,0,0,0,1
119544000,119544000,1310996,-0.20376985,-0.5602109,-9.812267,11.795008,0,0,0,0,1
120544000,120544000,1310996,-0.21784775,-0.4787806,-9.791898,11.79513,0,0,0,0,1
121544000,121544000,1310996,-0.16897836,0.07551965,-10.013704,11.795191,0,0,0,0,1
122544000,122544000,1310996,-0.1240949,0.6996827,-9.772283,11.795252,0,0,0,0,1
123544000,123544000,1310996,-0.21682718,0.7336479,-9.773065,11.7955265,0,0,0,0,1
124544000,124544000,1310996,-0.13695881,0.25655463,-10.10337,11.795771,0,0,0,0,1
125544000,125544000,1310996,-0.19885369,-0.39986658,-9.824547,11.795801,0,0,0,0,1
126544000,126544000,1310996,-0.1712774,-0.5634063,-9.793128,11.795832,0,0,0,0,1
127544000,127544000,1310996,-0.19054069,-0.12443072,-10.07511,11.795801,0,0,0,0,1
128544000,128544000,1310996,-0.16539307,0.5972857,-9.823275,11.79571,0,0,0,0,1
129544000,129544000,1310996,-0.13187763,0.8788379,-9.745943,11.795832,0,0,0,0,1
130544000,130544000,1310996,-0.21677667,0.4244083,-10.022603,11.795923,0,0,0,0,1
131544000,131544000,1310996,-0.17844403,-0.23517597,-9.881987,11.795801,0,0,0,0,1
132544000,132544000,1310996,-0.21852191,-0.6184414,-9.7860985,11.79574,0,0,0,0,1
133544000,133544000,1310996,-0.24620286,-0.33898163,-9.952275,11.795496,0,0,0,0,1
134544000,134544000,1310996,-0.15313724,0.42563048,-9.897612,11.795191,0,0,0,0,1
135544000,135544000,1310996,-0.16352214,0.83001524,-9.724421,11.795099,0,0,0,0,1
136544000,136544000,1310996,-0.1582328,0.61582583,-9.895079,11.79516,0,0,0,0,1
137544000,137544000,1310996,-0.15779741,-0.04871698,-9.892802,11.794977,0,0,0,0,1
138544000,138544000,1310996,-0.18623489,-0.60316277,-9.749229,11.794733,0,0,0,0,1
139544000,139544000,1310996,-0.21883349,-0.45194903,-9.879608,11.794428,0,0,0,0,1
140544000,140544000,1310996,-0.20338497,0.18359733,-9.887254,11.794062,0,0,0,0,1
141544000,141544000,1310996,-0.15278643,0.7834342,-9.759075,11.793909,0,0,0,0,1
142544000,142544000,1310996,-0.14657788,0.71686697,-9.743389,11.794062,0,0,0,0,1
143544000,143544000,1310996,-0.18858345,0.12296095,-10.022347,11.794245,0,0,0,0,1
144544000,144544000,1310996,-0.21660838,-0.4735591,-9.828124,11.794397,0,0,0,0,1
145544000,145544000,1310996,-0.18696794,-0.49763435,-9.795049,11.794703,0,0,0,0,1
146544000,146544000,1310996,-0.13585564,0.0064282767,-9.944317,11.794825,0,0,0,0,1
147544000,147544000,1310996,-0.14851387,0.6868934,-9.849299,11.795038,0,0,0,0,1
148544000,148544000,1310996,-0.18555018,0.83216023,-9.857088,11.795588,0,0,0,0,1
149544000,149544000,1310996,-0.19127347,0.3046186,-9.97466,11.795984,0,0,0,0,1
150544000,150544000,1310996,-0.19314338,-0.36615276,-9.820722,11.795954,0,0,0,0,1
151544000,151544000,1310996,-0.24460903,-0.584411,-9.729163,11.795984,0,0,0,0,1
152544000,152544000,1310996,-0.20362219,-0.1823797,-10.043027,11.796015,0,0,0,0,1
153544000,153544000,1310996,-0.11213927,0.51693475,-9.836259,11.795862,0,0,0,0,1
154544000,154544000,1310996,-0.20149814,0.87895095,-9.757872,11.795801,0,0,0,0,1
155544000,155544000,1310996,-0.2037977,0.53825396,-9.990443,11.795771,0,0,0,0,1
156544000,156544000,1310996,-0.1902935,-0.13864468,-9.882965,11.795618,0,0,0,0,1
157544000,157544000,1310996,-0.15541834,-0.5071438,-9.726546,11.7955265,0,0,0,0,1
158544000,158544000,1310996,-0.15128861,-0.36250642,-9.952695,11.795465,0,0,0,0,1
159544000,159544000,1310996,-0.15093313,0.3995728,-9.902135,11.795343,0,0,0,0,1
160544000,160544000,1310996,-0.1704242,0.8372251,-9.803352,11.795465,0,0,0,0,1
161544000,161544000,1310996,-0.13542241,0.71830034,-9.802499,11.795771,0,0,0,0,1
162544000,162544000,1310996,-0.2188628,0.03270173,-10.10826,11.796076,0,0,0,0,1
163544000,163544000,1310996,-0.30931637,-0.5176377,-9.779731,11.796076,0,0,0,0,1
164544000,164544000,1310996,-0.16286555,-0.4724363,-9.886795,11.795954,0,0,0,0,1
165544000,165544000,1310996,-0.16103648,0.17450123,-9.949821,11.795679,0,0,0,0,1
166544000,166544000,1310996,-0.17671755,0.75233644,-9.764644,11.795588,0,0,0,0,1
167544000,167544000,1310996,-0.20723738,0.8628255,-9.782096,11.79574,0,0,0,0,1
168544000,168544000,1310996,-0.23102102,0.2623909,-10.01489,11.795832,0,0,0,0,1
169544000,169544000,1310996,-0.21321386,-0.45405278,-9.834218,11.795801,0,0,0,0,1
170544000,170544000,1310996,-0.25428194,-0.5372143,-9.833475,11.795832,0,0,0,0,1
171544000,171544000,1310996,-0.20185198,-0.107092254,-10.075134,11.795649,0,0,0,0,1
172544000,172544000,1310996,-0.103475906,0.5843923,-9.911751,11.795343,0,0,0,0,1
173544000,173544000,1310996,-0.20277849,0.8423646,-9.775697,11.795282,0,0,0,0,1
174544000,174544000,1310996,-0.15425187,0.43180057,-9.992293,11.795282,0,0,0,0,1
175544000,175544000,1310996,-0.16755946,-0.22285087,-9.866027,11.79513,0,0,0,0,1
176544000,176544000,1310996,-0.15783818,-0.6365868,-9.747146,11.794947,0,0,0,0,1
177544000,177544000,1310996,-0.14624694,-0.25569382,-9.947487,11.794703,0,0,0,0,1
178544000,178544000,1310996,-0.18466221,0.42575687,-9.865825,11.794397,0,0,0,0,1
179544000,179544000,1310996,-0.11121166,0.85104764,-9.706401,11.794306,0,0,0,0,1
180544000,180544000,1310996,-0.15203834,0.59269214,-9.895183,11.794428,0,0,0,0,1
181544000,181544000,1310996,-0.18134244,-0.05045936,-9.911184,11.794397,0,0,0,0,1
182544000,182544000,1310996,-0.14654163,-0.5197234,-9.75244,11.794397,0,0,0,0,1
183544000,183544000,1310996,-0.17932536,-0.43802923,-9.818625,11.794489,0,0,0,0,1
184544000,184544000,1310996,-0.13866398,0.19810516,-9.879949,11.794458,0,0,0,0,1
185544000,185544000,1310996,-0.14854528,0.7804815,-9.782761,11.794489,0,0,0,0,1
186544000,186544000,1310996,-0.15393615,0.7252116,-9.779792,11.794794,0,0,0,0,1
187544000,187544000,1310996,-0.16698557,0.13202497,-10.036521,11.794977,0,0,0,0,1
188544000,188544000,1310996,-0.17783943,-0.47708613,-9.825695,11.795008,0,0,0,0,1
189544000,189544000,1310996,-0.23874989,-0.46975377,-9.775974,11.795038,0,0,0,0,1
190544000,190544000,1310996,-0.18333165,-0.003845797,-9.957657,11.794977,0,0,0,0,1
191544000,191544000,1310996,-0.16462062,0.6108544,-9.756274,11.794825,0,0,0,0,1
192544000,192544000,1310996,-0.14997624,0.8529669,-9.759051,11.794916,0,0,0,0,1
193544000,193544000,1310996,-0.10501615,0.34093857,-10.035368,11.795008,0,0,0,0,1
194544000,194544000,1310996,-0.12990421,-0.3260884,-9.831097,11.794916,0,0,0,0,1
