timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
160500000,160500000,197388,0.0062402524,-0.27393085,0.39720657,11.795435,0
161496000,161496000,197388,0.004251468,-0.19156452,0.43825236,11.79574,0
162492000,162492000,197388,0.0066517973,-0.12317915,0.46787164,11.796045,0
163500000,163500000,197388,0.009539467,-0.1427503,0.45555925,11.796076,0
164496000,164496000,197388,0.005456328,-0.23038745,0.41690272,11.795954,0
165492000,165492000,197388,-0.0059253084,-0.29510808,0.38000634,11.795679,0
166500000,166500000,197388,-0.0034700704,-0.29217923,0.38240185,11.795588,0
167492000,167492000,197388,0.011111979,-0.21531744,0.42859736,11.79574,0
168492000,168492000,197388,0.0077928645,-0.12620209,0.4594008,11.795832,0
169500000,169500000,197388,0.0033361209,-0.12830392,0.4604934,11.795801,0
170496000,170496000,197388,-0.0013198891,-0.20013025,0.44208708,11.795862,0
171492000,171492000,197388,0.0036555142,-0.28181386,0.39130205,11.795649,0
172500000,172500000,197388,0.0077129155,-0.30125323,0.38141522,11.795343,0
173496000,173496000,197388,0.0016680893,-0.24596338,0.41582763,11.795282,0
174492000,174492000,197388,0.0060463976,-0.14835013,0.4582597,11.795282,0
175500000,175500000,197388,0.008112886,-0.11724497,0.46493983,11.79513,0
176496000,176496000,197388,-0.00024023709,-0.18303116,0.4486884,11.794947,0
177492000,177492000,197388,-0.0012490572,-0.27238014,0.4037809,11.794733,0
178500000,178500000,197388,-0.004135322,-0.30965623,0.37460566,11.794397,0
179496000,179496000,197388,-0.0013197149,-0.26399502,0.40765378,11.794306,0
180492000,180492000,197388,0.004542244,-0.18181396,0.4449708,11.794397,0
181500000,181500000,197388,0.00081313855,-0.124298915,0.465613,11.794397,0
182496000,182496000,197388,0.002693689,-0.15067393,0.45301467,11.794397,0
183492000,183492000,197388,0.00753848,-0.24106729,0.41242844,11.794489,0
184500000,184500000,197388,0.00068129366,-0.2983603,0.37652364,11.794458,0
185496000,185496000,197388,0.004161043,-0.28561532,0.3862872,11.794458,0
186492000,186492000,197388,0.007476374,-0.19736998,0.4351731,11.794764,0
187500000,187500000,197388,-0.0001231177,-0.13143626,0.46430618,11.794977,0
188496000,188496000,197388,0.0034930015,-0.12838452,0.45810133,11.795008,0
189492000,189492000,197388,0.002208435,-0.22260076,0.43136016,11.795038,0
190500000,190500000,197388,0.0065936735,-0.2911895,0.38743457,11.795008,0
191496000,191496000,197388,-0.0044944026,-0.29550946,0.3695723,11.794825,0
192504000,192504000,197388,0.00025091658,-0.2275176,0.42471805,11.794916,0
193500000,193500000,197388,0.004729789,-0.14614002,0.4555728,11.795008,0
194496000,194496000,197388,0.0039980444,-0.12649141,0.46781394,11.794916,0
195504000,195504000,197388,0.004344694,-0.18720368,0.4385465,11.794947,0
196500000,196500000,197388,-0.0019655353,-0.27484992,0.39735666,11.794886,0
197496000,197496000,197388,-0.0030718378,-0.30212826,0.37121892,11.794764,0
198500000,198500000,197388,0.0027418563,-0.2553936,0.41275004,11.794886,0
199500000,199500000,197388,0.008847539,-0.16700543,0.45446265,11.795008,0
200496000,200496000,197388,0.007193107,-0.120073736,0.46060923,11.795038,0
201492000,201492000,197388,0.0066697993,-0.15836291,0.4526674,11.795099,0
202500000,202500000,197388,0.0045825415,-0.2615702,0.40066424,11.79513,0
203496000,203496000,197388,-0.0054898723,-0.30202308,0.3755269,11.795069,0
