timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
185944000,185944000,197388,-0.0029787014,-0.1302932,0.46718693,11.791651,0
186936000,186936000,197388,-0.0061445497,-0.15194023,0.45819536,11.791925,0
187936000,187936000,197388,-0.0069582276,-0.22519308,0.42036572,11.791925,0
188944000,188944000,197388,-0.00858529,-0.28049827,0.39104673,11.791956,0
189936000,189936000,197388,-0.0013376346,-0.27535072,0.39445478,11.791925,0
190932000,190932000,197388,-0.004347976,-0.21200053,0.43704697,11.791803,0
191944000,191944000,197388,-0.0011656488,-0.1385834,0.45907763,11.791712,0
192940000,192940000,197388,-0.007547134,-0.13934179,0.45855826,11.791651,0
193936000,193936000,197388,-0.008882753,-0.20541535,0.42670566,11.791498,0
194944000,194944000,197388,-0.0013534895,-0.27514744,0.38104814,11.791407,0
195940000,195940000,197388,-0.010804938,-0.28737205,0.38964865,11.791376,0
196936000,196936000,197388,-0.0074787308,-0.24077938,0.41945183,11.791376,0
197944000,197944000,197388,-0.013085475,-0.15330388,0.45225233,11.791468,0
198940000,198940000,197388,-0.0046151993,-0.1257133,0.4542185,11.791651,0
199936000,199936000,197388,-0.006705027,-0.18040593,0.44853646,11.791681,0
200944000,200944000,197388,-0.0001898286,-0.26368648,0.40173203,11.791651,0
201936000,201936000,197388,-0.009685186,-0.2939422,0.37705514,11.791834,0
202936000,202936000,197388,-0.0038105594,-0.25604966,0.40346876,11.791956,0
203944000,203944000,197388,-0.006544037,-0.17447722,0.45320404,11.791986,0
204936000,204936000,197388,-0.012913621,-0.12806122,0.4645221,11.792109,0
205936000,205936000,197388,-0.008940004,-0.1635359,0.45577496,11.791986,0
206944000,206944000,197388,-0.0055419565,-0.2420877,0.41625288,11.791773,0
207940000,207940000,197388,-0.005047151,-0.29526323,0.3793014,11.791742,0
208936000,208936000,197388,-0.0054926705,-0.2690675,0.39958733,11.791498,0
209944000,209944000,197388,-0.007946455,-0.19675113,0.4370717,11.791254,0
210936000,210936000,197388,0.0014259929,-0.1367256,0.46879545,11.791254,0
211936000,211936000,197388,-0.009410061,-0.14186192,0.46266377,11.791285,0
212944000,212944000,197388,-0.0070498944,-0.22258201,0.42314672,11.791101,0
213940000,213940000,197388,-0.007228373,-0.28745544,0.3879942,11.790949,0
214936000,214936000,197388,-0.0060130316,-0.2909995,0.38080058,11.790796,0
215944000,215944000,197388,-0.0069625783,-0.22238761,0.42815796,11.790583,0
216940000,216940000,197388,-0.009881048,-0.15003096,0.45949173,11.790583,0
217936000,217936000,197388,-0.0067854268,-0.13065676,0.46353704,11.790705,0
218944000,218944000,197388,-0.011126058,-0.19154342,0.4389159,11.790705,0
219940000,219940000,197388,-0.014334662,-0.27511024,0.3995548,11.790644,0
220936000,220936000,197388,-0.0070644952,-0.2934127,0.38344163,11.790644,0
221944000,221944000,197388,0.027419502,-0.23515004,0.4037778,11.794825,0
222940000,222940000,197388,0.016202588,-0.1689666,0.44698772,11.799677,0
223936000,223936000,197388,0.010214916,-0.13168314,0.4625939,11.804407,0
224944000,224944000,197388,0.0072552054,-0.16950613,0.44550592,11.809076,0
225940000,225940000,197388,0.0070400345,-0.25379092,0.4039915,11.813715,0
226936000,226936000,197388,0.0074916515,-0.2952162,0.3767534,11.818415,0
227944000,227944000,197388,0.0059469603,-0.26070565,0.3961647,11.823175,0
228940000,228940000,197388,0.0063842097,-0.18987836,0.44233438,11.827967,0
229936000,229936000,197388,0.003969618,-0.20650685,0.4364501,11.832666,0
230944000,230944000,197388,0.011305274,-0.21913165,0.43426114,11.832727,0
231940000,231940000,197388,0.0054324204,-0.21885309,0.43091038,11.832727,0
232936000,232936000,197388,0.012136946,-0.21011111,0.43154126,11.832727,0
233944000,233944000,197388,0.0070477664,-0.21777861,0.42375845,11.832727,0
234940000,234940000,197388,0.0049709063,-0.21494955,0.43182337,11.832727,0
