timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
44928000,44928000,197644,-0.003759641,-0.28975323,0.37702453,11.789789,0
45940000,45940000,197644,-0.005883221,-0.24086957,0.41542202,11.789789,0
46936000,46936000,197644,-0.0040968936,-0.1589691,0.45157564,11.789881,0
47932000,47932000,197644,-0.0058343094,-0.12116698,0.46618757,11.790125,0
48940000,48940000,197644,-0.009375271,-0.15741272,0.45469713,11.790186,0
49936000,49936000,197644,0.0006351538,-0.24279924,0.4167308,11.790033,0
50932000,50932000,197644,-0.006056718,-0.2975608,0.37886438,11.789942,0
51940000,51940000,197644,-0.010938494,-0.2594466,0.4002033,11.789942,0
52936000,52936000,197644,-0.0066204593,-0.18514481,0.44875756,11.790003,0
53928000,53928000,197644,-0.0017075724,-0.12695783,0.4632282,11.790155,0
54940000,54940000,197644,-0.01034154,-0.14415686,0.45537972,11.790216,0
55936000,55936000,197644,-0.002826424,-0.22799751,0.41997477,11.790094,0
56928000,56928000,197644,-0.003544266,-0.29114774,0.38784418,11.790125,0
57940000,57940000,197644,-0.007949351,-0.27809098,0.3895297,11.790247,0
58936000,58936000,197644,-0.0019507862,-0.20990008,0.44032764,11.7902775,0
59932000,59932000,197644,-0.008861755,-0.13754728,0.4627608,11.790491,0
60940000,60940000,197644,-0.012538954,-0.12546268,0.46920922,11.790674,0
61936000,61936000,197644,-0.008870201,-0.19901517,0.43625903,11.790766,0
62932000,62932000,197644,-0.0043380084,-0.2781447,0.3922849,11.790857,0
63940000,63940000,197644,0.0017018274,-0.29417142,0.38182908,11.790949,0
64936000,64936000,197644,-0.0070197536,-0.22469407,0.4155684,11.791071,0
65932000,65932000,197644,-0.007250463,-0.15295908,0.45638788,11.791315,0
66940000,66940000,197644,-0.0072964136,-0.12625626,0.46983737,11.79162,0
67936000,67936000,197644,-0.008178245,-0.1786851,0.44787017,11.791803,0
68932000,68932000,197644,-0.006678431,-0.25367963,0.40219495,11.791956,0
69936000,69936000,197644,-0.0066708843,-0.29902363,0.37524945,11.7920475,0
70936000,70936000,197644,-0.008714617,-0.2580741,0.39723033,11.7920475,0
71928000,71928000,197644,-0.0029429242,-0.17047536,0.4433234,11.7920475,0
72940000,72940000,197644,-0.0025645623,-0.12053181,0.465108,11.79217,0
73936000,73936000,197644,-0.0023189962,-0.1603441,0.4486388,11.79217,0
74928000,74928000,197644,-0.009883378,-0.24276346,0.41457763,11.791925,0
75936000,75936000,197644,-0.009531547,-0.3011556,0.3763516,11.791834,0
76936000,76936000,197644,-0.003137092,-0.27121192,0.39968455,11.791803,0
77932000,77932000,197644,-0.011824268,-0.1957432,0.43943253,11.79162,0
78940000,78940000,197644,-0.011573956,-0.13367797,0.46861196,11.791529,0
79936000,79936000,197644,-0.009816037,-0.13709623,0.46064502,11.791529,0
80928000,80928000,197644,-0.006790917,-0.22018467,0.4312714,11.791376,0
81940000,81940000,197644,-0.002370323,-0.2856663,0.38572046,11.791254,0
82936000,82936000,197644,-0.012770957,-0.28625295,0.38929838,11.791132,0
83928000,83928000,197644,-0.0122612035,-0.22338416,0.43123966,11.790979,0
84940000,84940000,197644,-0.00800358,-0.13798319,0.45851484,11.79104,0
85936000,85936000,197644,-0.011874396,-0.12277502,0.46292058,11.7911625,0
86944000,86944000,197644,-0.012098338,-0.18733987,0.4296621,11.79104,0
87936000,87936000,197644,-0.0075898706,-0.27430716,0.39456248,11.790888,0
88936000,88936000,197644,-0.006790769,-0.28808612,0.38332465,11.79101,0
89932000,89932000,197644,-0.0034778982,-0.24885057,0.41027287,11.791101,0
90940000,90940000,197644,-0.007607372,-0.16276512,0.45010945,11.791224,0
91936000,91936000,197644,-0.003770808,-0.13000129,0.4662618,11.791468,0
92932000,92932000,197644,-0.0082096215,-0.17742623,0.45597756,11.791681,0
93940000,93940000,197644,-0.0092507005,-0.2517598,0.40450165,11.791742,0
94932000,94932000,197644,-0.0007970753,-0.2988619,0.37677658,11.791864,0
95928000,95928000,197644,-0.0078670345,-0.26553908,0.39311036,11.791925,0
96940000,96940000,197644,-0.012132468,-0.18608218,0.43995383,11.791925,0
97936000,97936000,197644,-0.0012300813,-0.12776324,0.46176282,11.792078,0
98944000,98944000,197644,-0.008199625,-0.15302478,0.45157784,11.792109,0
99940000,99940000,197644,-0.008401389,-0.23244368,0.41553375,11.791895,0
100936000,100936000,197644,-0.0034491322,-0.29600242,0.3827813,11.791925,0
101932000,101932000,197644,-0.004527944,-0.27954212,0.39357865,11.791986,0
102940000,102940000,197644,-0.009054633,-0.20537916,0.43242776,11.7920475,0
103936000,103936000,197644,-0.008419167,-0.13946478,0.45829728,11.792139,0
104928000,104928000,197644,-0.0043893335,-0.13495094,0.45855194,11.79217,0
105940000,105940000,197644,-0.013422345,-0.2089125,0.43891555,11.7920475,0
106936000,106936000,197644,-0.0063110385,-0.28611442,0.38909528,11.791956,0
107932000,107932000,197644,0.00068286277,-0.2925351,0.3849184,11.792078,0
108940000,108940000,197644,-0.013065345,-0.2325241,0.42086288,11.792109,0
109932000,109932000,197644,-0.010288663,-0.15805812,0.46312213,11.792078,0
110932000,110932000,197644,-0.009774695,-0.12671128,0.46832755,11.7920475,0
111936000,111936000,197644,-0.008741824,-0.17470734,0.4431852,11.791712,0
112932000,112932000,197644,-0.0043566767,-0.26489937,0.4019605,11.791254,0
113932000,113932000,197644,-0.010650861,-0.2943525,0.37745482,11.7911625,0
114940000,114940000,197644,-0.0013924686,-0.25356346,0.40077627,11.791224,0
115936000,115936000,197644,-0.006100831,-0.17506337,0.44761148,11.791285,0
116928000,116928000,197644,-0.012650471,-0.12306555,0.46196055,11.791468,0
117936000,117936000,197644,-0.004568967,-0.15617019,0.45450053,11.79159,0
118936000,118936000,197644,-0.0050440794,-0.24021628,0.41725236,11.79159,0
119932000,119932000,197644,-0.007873322,-0.29247084,0.38379863,11.791803,0
120940000,120940000,197644,-0.0049581174,-0.27693236,0.39194584,11.791925,0
121936000,121936000,197644,-0.004886451,-0.19033822,0.43880278,11.7920475,0
122944000,122944000,197644,-0.0048906,-0.13220854,0.4644572,11.792292,0
123936000,123936000,197644,-0.008853083,-0.14093956,0.45400903,11.792383,0
124932000,124932000,197644,-0.01340427,-0.21674645,0.42653647,11.792292,0
125932000,125932000,197644,-0.0027506687,-0.29372972,0.38892916,11.792322,0
126940000,126940000,197644,-0.006706817,-0.2851469,0.38809115,11.792414,0
127936000,127936000,197644,-0.002641239,-0.22051069,0.4255625,11.792444,0
128932000,128932000,197644,-0.0052498337,-0.14023013,0.46456727,11.792475,0
129940000,129940000,197644,-0.0044525224,-0.12552467,0.4624246,11.792536,0
130936000,130936000,197644,-0.009044383,-0.1905145,0.4373613,11.792383,0
131932000,131932000,197644,-0.004527882,-0.27190477,0.397692,11.7922,0
132940000,132940000,197644,-0.0064861747,-0.29570505,0.38899833,11.79217,0
133936000,133936000,197644,-0.007858577,-0.24033333,0.41286653,11.792017,0
134944000,134944000,197644,-0.01388818,-0.1564464,0.45504677,11.791956,0
135940000,135940000,197644,-0.0074572847,-0.12143616,0.47175106,11.792017,0
136936000,136936000,197644,-0.008964966,-0.16301146,0.4546011,11.791925,0
137932000,137932000,197644,-0.010539233,-0.25788265,0.4114824,11.791529,0
138940000,138940000,197644,-0.0040328796,-0.2893366,0.3805403,11.791315,0
139936000,139936000,197644,-0.0058497293,-0.2594382,0.4038809,11.791101,0
140944000,140944000,197644,-0.0056172507,-0.18523338,0.44772112,11.790918,0
141940000,141940000,197644,-0.007846171,-0.12002808,0.4582886,11.790888,0
142936000,142936000,197644,-0.00865589,-0.13707279,0.45897892,11.790918,0
143932000,143932000,197644,-0.0051452066,-0.22708651,0.4243426,11.790918,0
144940000,144940000,197644,-0.008315204,-0.29069823,0.38527286,11.791132,0
145936000,145936000,197644,-0.004192941,-0.28370994,0.3908403,11.791376,0
146932000,146932000,197644,0.0018845145,-0.20969105,0.4348751,11.791559,0
147936000,147936000,197644,-0.008399945,-0.130124,0.457422,11.791925,0
148936000,148936000,197644,-0.008653355,-0.13711745,0.46237454,11.79217,0
149932000,149932000,197644,-0.0019883926,-0.20734952,0.43781745,11.792292,0
150940000,150940000,197644,-0.0057943827,-0.2785445,0.39119613,11.792353,0
151936000,151936000,197644,-0.0020566615,-0.2984867,0.3852248,11.792383,0
152944000,152944000,197644,-0.00061647064,-0.22446075,0.41768056,11.792353,0
153940000,153940000,197644,-0.012318626,-0.14953564,0.45516735,11.792414,0
154932000,154932000,197644,-0.013751498,-0.12152369,0.46302894,11.792383,0
155932000,155932000,197644,-0.010695884,-0.17967473,0.44683635,11.7922,0
156940000,156940000,197644,-0.007199157,-0.2629806,0.4026304,11.7920475,0
157936000,157936000,197644,0.0007704721,-0.29325193,0.3703408,11.792139,0
158944000,158944000,197644,-0.0059762183,-0.25933352,0.41196457,11.7922,0
159940000,159940000,197644,-0.0005324741,-0.17131042,0.4499277,11.792414,0
160936000,160936000,197644,-0.0026882757,-0.11688107,0.4649887,11.792719,0
161932000,161932000,197644,-0.008747611,-0.15711285,0.45862824,11.792841,0
162940000,162940000,197644,-0.0066686403,-0.23928574,0.41484067,11.792749,0
163936000,163936000,197644,-0.005645581,-0.29341075,0.38354647,11.792627,0
164932000,164932000,197644,-0.0069916304,-0.26912037,0.389255,11.792475,0
165940000,165940000,197644,-0.0066399123,-0.18938214,0.44108915,11.792383,0
166936000,166936000,197644,-0.0059322766,-0.13611336,0.4592295,11.792505,0
167932000,167932000,197644,-0.0018428791,-0.13590218,0.4533985,11.792444,0
168940000,168940000,197644,-0.008244817,-0.21970883,0.43393388,11.792231,0
169936000,169936000,197644,-0.000911347,-0.2805612,0.39414135,11.792109,0
170932000,170932000,197644,-0.0034731522,-0.28891334,0.38067454,11.7920475,0
171936000,171936000,197644,-0.0029306298,-0.21959314,0.42550462,11.791956,0
172936000,172936000,197644,-0.010028384,-0.14189282,0.4609307,11.7920475,0
173932000,173932000,197644,-0.014982804,-0.12690087,0.46813786,11.792017,0
174940000,174940000,197644,-0.0064784084,-0.19059281,0.43774736,11.791895,0
175936000,175936000,197644,-0.005729909,-0.26490453,0.39697394,11.791742,0
176928000,176928000,197644,-0.0009522364,-0.28990176,0.38197455,11.79159,0
177936000,177936000,197644,-0.0069952067,-0.24480829,0.4117567,11.791407,0
178936000,178936000,197644,-7.664242e-05,-0.15967128,0.45049578,11.791193,0
179928000,179928000,197644,-0.005089759,-0.12664615,0.4701059,11.791193,0
180940000,180940000,197644,-0.008377534,-0.17250976,0.44923833,11.791132,0
181936000,181936000,197644,-0.0026652599,-0.2531622,0.40722477,11.79101,0
182932000,182932000,197644,-3.1766616e-05,-0.29273167,0.38468677,11.791071,0
183940000,183940000,197644,-0.01511451,-0.26932082,0.39099738,11.791132,0
184936000,184936000,197644,-0.007836213,-0.18653832,0.4409651,11.791315,0
185932000,185932000,197644,-0.003043013,-0.122023135,0.47249475,11.791651,0
186936000,186936000,197644,-0.0061445497,-0.15194023,0.45819536,11.791925,0
187936000,187936000,197644,-0.0069582276,-0.22519308,0.42036572,11.791925,0
188932000,188932000,197644,-0.006153001,-0.29129925,0.38362736,11.791956,0
189936000,189936000,197644,-0.0013376346,-0.27535072,0.39445478,11.791925,0
190932000,190932000,197644,-0.004347976,-0.21200053,0.43704697,11.791803,0
191932000,191932000,197644,-0.007324209,-0.12908751,0.46189114,11.791712,0
192940000,192940000,197644,-0.007547134,-0.13934179,0.45855826,11.791651,0
193936000,193936000,197644,-0.008882753,-0.20541535,0.42670566,11.791498,0
194932000,194932000,197644,-0.005785597,-0.27559707,0.38975075,11.791407,0
195940000,195940000,197644,-0.010804938,-0.28737205,0.38964865,11.791376,0
196936000,196936000,197644,-0.0074787308,-0.24077938,0.41945183,11.791376,0
197932000,197932000,197644,-0.0070651607,-0.15356836,0.46068215,11.791468,0
198940000,198940000,197644,-0.0046151993,-0.1257133,0.4542185,11.791651,0
199936000,199936000,197644,-0.006705027,-0.18040593,0.44853646,11.791681,0
200932000,200932000,197644,-0.008647119,-0.26203158,0.40110913,11.791651,0
201936000,201936000,197644,-0.009685186,-0.2939422,0.37705514,11.791834,0
202936000,202936000,197644,-0.0038105594,-0.25604966,0.40346876,11.791956,0
203932000,203932000,197644,-0.008137549,-0.17242657,0.45010155,11.791986,0
204936000,204936000,197644,-0.012913621,-0.12806122,0.4645221,11.792109,0
205936000,205936000,197644,-0.008940004,-0.1635359,0.45577496,11.791986,0
206932000,206932000,197644,-0.0015569938,-0.2468139,0.41446817,11.791773,0
207940000,207940000,197644,-0.005047151,-0.29526323,0.3793014,11.791742,0
208936000,208936000,197644,-0.0054926705,-0.2690675,0.39958733,11.791498,0
209932000,209932000,197644,-0.006269633,-0.19617185,0.43512622,11.791254,0
210936000,210936000,197644,0.0014259929,-0.1367256,0.46879545,11.791254,0
211936000,211936000,197644,-0.009410061,-0.14186192,0.46266377,11.791285,0
212932000,212932000,197644,-0.010928335,-0.21522844,0.42688993,11.791101,0
213940000,213940000,197644,-0.007228373,-0.28745544,0.3879942,11.790949,0
214936000,214936000,197644,-0.0060130316,-0.2909995,0.38080058,11.790796,0
215928000,215928000,197644,-0.003987555,-0.22542249,0.431899,11.790583,0
216940000,216940000,197644,-0.009881048,-0.15003096,0.45949173,11.790583,0
217936000,217936000,197644,-0.0067854268,-0.13065676,0.46353704,11.790705,0
218944000,218944000,197644,-0.011126058,-0.19154342,0.4389159,11.790705,0
219940000,219940000,197644,-0.014334662,-0.27511024,0.3995548,11.790644,0
220936000,220936000,197644,-0.0070644952,-0.2934127,0.38344163,11.790644,0
221928000,221928000,197644,0.03130587,-0.24378075,0.41057703,11.794825,0
222940000,222940000,197644,0.016202588,-0.1689666,0.44698772,11.799677,0
223936000,223936000,197644,0.010214916,-0.13168314,0.4625939,11.804407,0
224932000,224932000,197644,0.01568318,-0.16675733,0.44691125,11.809076,0
225940000,225940000,197644,0.0070400345,-0.25379092,0.4039915,11.813715,0
226936000,226936000,197644,0.0074916515,-0.2952162,0.3767534,11.818415,0
227944000,227944000,197644,0.0059469603,-0.26070565,0.3961647,11.823175,0
228940000,228940000,197644,0.0063842097,-0.18987836,0.44233438,11.827967,0
229936000,229936000,197644,0.003969618,-0.20650685,0.4364501,11.832666,0
230932000,230932000,197644,0.0026962562,-0.22002058,0.42504337,11.832727,0
231940000,231940000,197644,0.0054324204,-0.21885309,0.43091038,11.832727,0
232936000,232936000,197644,0.012136946,-0.21011111,0.43154126,11.832727,0
233932000,233932000,197644,0.008821497,-0.21884954,0.4289468,11.832727,0
234940000,234940000,197644,0.0049709063,-0.21494955,0.43182337,11.832727,0
