timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
58732000,58732000,0.68147135,-0.0037254756,-0.020711526,0.73154217,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
59232000,59232000,0.68079317,0.030185217,0.015886895,0.73168105,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
59732000,59732000,0.67889285,0.058039546,0.046475034,0.7304629,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
60232000,60232000,0.6770983,0.07287949,0.06426738,0.72944933,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
60732000,60732000,0.6771148,0.0720613,0.064590506,0.7294867,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
61232000,61232000,0.678701,0.0554588,0.047470506,0.7307776,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
61732000,61732000,0.68042177,0.026925176,0.01696811,0.7321293,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
62232000,62232000,0.68101764,-0.006899708,-0.019453464,0.73197615,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
62732000,62732000,0.68007886,-0.037192427,-0.052648693,0.7302997,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
63232000,63232000,0.67889345,-0.056089573,-0.07458891,0.7282816,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
63732000,63732000,0.678789,-0.059762668,-0.07996103,0.7275164,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
64232000,64232000,0.67997867,-0.047218107,-0.067737706,0.7285679,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
64732000,64732000,0.68136746,-0.021411914,-0.040408824,0.7305115,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
65232000,65232000,0.681547,0.011657571,-0.0045224475,0.7316676,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
65732000,65732000,0.6801068,0.043259364,0.03082499,0.73118615,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
66232000,66232000,0.67787266,0.065819666,0.05677346,0.73002285,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
66732000,66732000,0.6770219,0.074192986,0.06698783,0.7291429,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
67232000,67232000,0.67764324,0.06623612,0.059438404,0.72998595,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
67732000,67732000,0.67953473,0.043524776,0.035938565,0.73146886,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
68232000,68232000,0.68086094,0.011619202,0.0020493504,0.7323177,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
68732000,68732000,0.6806516,-0.021638876,-0.034668174,0.7314666,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
69232000,69232000,0.6795484,-0.047564756,-0.06382956,0.7292993,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
69732000,69732000,0.6786678,-0.060313746,-0.078730956,0.7277182,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
70232000,70232000,0.6791809,-0.056535203,-0.07650191,0.7277806,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
70732000,70732000,0.6805567,-0.037637714,-0.056763466,0.7295231,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
71232000,71232000,0.6816263,-0.0078052343,-0.02500745,0.7312314,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
71732000,71732000,0.68104774,0.026212787,0.011660019,0.73167676,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
72232000,72232000,0.6790381,0.054625206,0.044044707,0.73074174,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
72732000,72732000,0.6773677,0.07144302,0.063513465,0.7294073,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
73232000,73232000,0.6771237,0.0726263,0.06603483,0.72929305,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
73732000,73732000,0.6783903,0.057622068,0.051091608,0.73065454,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
74232000,74232000,0.680305,0.030250436,0.021821342,0.7319794,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
74732000,74732000,0.6810516,-0.0030357921,-0.014318957,0.73208916,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
75232000,75232000,0.680187,-0.034401383,-0.04863325,0.7306141,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
75732000,75732000,0.6789193,-0.05530838,-0.07194466,0.7285833,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
76232000,76232000,0.67858964,-0.06120992,-0.07939238,0.7276444,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
76732000,76732000,0.67964923,-0.050432883,-0.06924885,0.7285178,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
77232000,77232000,0.6811074,-0.025866846,-0.04366793,0.73042226,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
77732000,77732000,0.6815262,0.006483726,-0.008613075,0.7317144,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
78232000,78232000,0.68027246,0.039192546,0.027464284,0.73139524,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
78732000,78732000,0.67822224,0.06370707,0.05462043,0.7300498,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
79232000,79232000,0.67705363,0.07390698,0.0667649,0.72916305,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
79732000,79732000,0.6774814,0.068095304,0.061262056,0.7298143,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
80232000,80232000,0.6792431,0.047245435,0.039244104,0.731339,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
80732000,80732000,0.68069386,0.016445288,0.005997681,0.7323589,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
81232000,81232000,0.6808578,-0.016964654,-0.030783983,0.73157185,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
81732000,81732000,0.67966527,-0.044532266,-0.06115605,0.7296108,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
82232000,82232000,0.6786678,-0.059227746,-0.07806259,0.7278794,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
82732000,82732000,0.67890376,-0.05801631,-0.07762186,0.727804,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
83232000,83232000,0.680312,-0.040834457,-0.05980408,0.72933644,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
83732000,83732000,0.6813166,-0.01228964,-0.028711671,0.7313223,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
