timestamp,u[0],u[1],u[2],ueq[0],ueq[1],ueq[2],k[0],k[1],k[2],r[0],r[1],r[2],ut[0],ut[1],ut[2],sigma[0],sigma[1],sigma[2],derr[0],derr[1],derr[2],delta[0],delta[1],delta[2],rho[0],rho[1],rho[2],att[0],att[1],att[2],att_sp[0],att_sp[1],att_sp[2],rate[0],rate[1],rate[2],rate_sp[0],rate_sp[1],rate_sp[2]
51864000,0.0,0.0,0.0,-0.0024189195,-0.00072233996,0.0012766606,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.002441213,-0.0003937364,0.0013831572,0.00117933,0.00019021085,-0.00066819193,0.0008980185,-0.0022183605,-0.0023164751,0.0035716146,0.005049035,0.0047821105,1.0,1.0,1.0,-0.13862734,-0.021773309,1.6421385,-0.13971686,-0.022185355,1.642575,0.14400357,-0.0022183605,-0.0023164751,0.14310555,0.0,0.0
52068000,0.0,0.0,0.0,-0.003580906,6.941753e-05,0.000101926154,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.0036181314,-5.2369152e-05,-8.591799e-05,0.0017521217,2.5360365e-05,4.1606778e-05,0.003394097,0.0023104853,0.0008487975,-0.001592055,0.0018478334,0.0017705113,1.0,1.0,1.0,-0.10641801,-0.022140717,1.6425318,-0.107830726,-0.021935029,1.642575,0.17183559,0.0023104853,0.0008487975,0.16844149,0.0,0.0
52268000,0.0,0.0,0.0,-0.003043,-0.00025461262,0.0010800952,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.0030126155,-0.00026007215,0.0010545648,0.0014588938,0.00012594294,-0.00051068515,-0.0017131567,0.0007023681,-0.0016569346,-0.001094237,0.0017464459,0.00089176,1.0,1.0,1.0,-0.07058963,-0.022010934,1.64223,-0.07221984,-0.02206664,1.642575,0.18479232,0.0007023681,-0.0016569346,0.18650548,0.0,0.0
52464000,0.0,0.0,0.0,-0.0031811083,0.0011048787,0.0006112086,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0031441425,0.0010883043,0.0006137877,0.0015189096,-0.0005257509,-0.00029651582,-0.00047709048,-1.7925631e-05,-0.00090879784,0.002761826,0.004872754,0.005384311,1.0,1.0,1.0,-0.032951783,-0.021989759,1.6423694,-0.034518402,-0.0214658,1.642575,0.1965216,-1.7925631e-05,-0.00090879784,0.19699869,0.0,0.0
52664000,0.0,0.0,0.0,-0.0058100657,0.00031338798,0.0014718038,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.006094149,0.00048846105,0.0011408933,0.0029440334,-0.00023597153,-0.00055115623,0.006082028,-0.00089703593,-0.00095895946,0.00032250583,0.0058012903,0.0042904466,1.0,1.0,1.0,0.007640197,-0.021673815,1.6421198,0.0053043664,-0.021527547,1.642575,0.20601167,-0.00089703593,-0.00095895946,0.19992964,0.0,0.0
52864000,0.0,0.0,0.0,-0.0063469457,0.0014289969,0.00062533957,0.15999995,0.15999995,0.15999995,0.5,0.5,0.5,-0.0062941303,0.0012320156,0.0007553483,0.003040643,-0.00059517665,-0.0003649026,0.0041616857,0.001684203,-0.0010764896,-0.0004466623,0.0044238716,0.0054558516,1.0,1.0,1.0,0.047540173,-0.021633977,1.6423178,0.0449157,-0.02087038,1.642575,0.19905289,0.001684203,-0.0010764896,0.1948912,0.0,0.0
53064000,0.0,0.0,0.0,-0.0058011,0.00044006587,0.0005038568,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0059753805,0.0002991514,0.00025670257,0.0028866574,-0.0001445176,-0.00012401091,0.0014643073,0.0015398432,0.0003048433,0.00025761127,0.0054605454,0.0053245723,1.0,1.0,1.0,0.08547686,-0.021056252,1.6424205,0.08273663,-0.02075775,1.642575,0.1835485,0.0015398432,0.0003048433,0.18208419,0.0,0.0
53264000,0.0,0.0,0.0,-0.0052779294,0.00011315974,-1.0190002e-05,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0052770316,-0.00035659116,-5.226336e-05,0.0025492907,0.00017226627,2.5248e-05,0.0026005507,0.004057265,-3.7198566e-05,0.00066810846,0.005569324,0.0059819072,1.0,1.0,1.0,0.119551934,-0.020659747,1.642604,0.1172627,-0.020426286,1.642575,0.1646174,0.004057265,-3.7198566e-05,0.16201685,0.0,0.0
53468000,0.0,0.0,0.0,-0.0026294452,0.00019442887,-0.00010148533,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.0024636285,7.71482e-05,-0.00032762554,0.0011930405,-3.7359903e-05,0.00015865645,-0.0063236654,0.0015761433,0.0010584672,-0.0007677078,0.0017245859,0.0019501895,1.0,1.0,1.0,0.14949036,-0.020371094,1.6426278,0.14766495,-0.02017612,1.642575,0.12856542,0.0015761433,0.0010584672,0.13488908,0.0,0.0
53664000,0.0,0.0,0.0,-0.0014751422,-0.0006303396,-0.00066313555,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0015056258,-0.0005343119,-0.00051291776,0.0007308863,0.0002593747,0.0002489892,-0.0035423115,0.0034876678,-0.0006119335,-0.0034695417,-0.0027014017,-0.00277102,1.0,1.0,1.0,0.1722003,-0.019866321,1.6428852,0.17111519,-0.01977693,1.642575,0.09999318,0.0034876678,-0.0006119335,0.10353549,0.0,0.0
53864000,0.0,0.0,0.0,0.00056683226,0.0003854594,-0.0007438491,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0003599321,0.00084893557,-0.0012165452,-0.00017472432,-0.00041210465,0.00059055595,-0.0029426143,-0.0022786483,0.0020014555,-0.002711922,-0.0020772815,-0.0024330765,1.0,1.0,1.0,0.18839858,-0.019633995,1.6429654,0.18827905,-0.019449756,1.642575,0.06451849,-0.0022786483,0.0020014555,0.0674611,0.0,0.0
54064000,0.0,0.0,0.0,-0.0004376557,0.00068081997,-0.00070236187,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.00085692276,0.000695865,-0.0007050798,0.00041598192,-0.00033779856,0.00034227176,0.00946359,0.0051643657,-0.00092007685,-0.0021597743,-0.0026776046,-0.0027076602,1.0,1.0,1.0,0.1974004,-0.019113736,1.6430093,0.19793078,-0.018259501,1.642575,0.03815868,0.0051643657,-0.00092007685,0.028695092,0.0,0.0
54268000,0.0,0.0,0.0,-0.00015592348,8.6305736e-05,-0.0014420976,0.14799997,0.14799997,0.14799997,0.5,0.5,0.5,-0.00020578458,0.000118602395,-0.0013430555,9.965355e-05,-5.7434576e-05,0.0006503901,0.007280802,0.0032663352,-0.0006617694,0.0018760413,0.0019345284,0.00047659874,1.0,1.0,1.0,0.19901036,-0.018134262,1.6432916,0.19963878,-0.017750194,1.642575,-0.004733995,0.0032663352,-0.0006617694,-0.012014797,0.0,0.0
54468000,0.0,0.0,0.0,0.001230742,-6.353893e-05,-0.0015869129,0.14799997,0.14799997,0.14799997,0.5,0.5,0.5,0.001536564,0.00020368872,-0.0015547345,-0.0007440988,-9.863861e-05,0.0007528981,0.0031261705,0.001120694,-0.0013020432,0.0009627193,0.0017558336,0.00037534535,1.0,1.0,1.0,0.19221145,-0.017288353,1.6434581,0.19326816,-0.017077645,1.642575,-0.048326865,0.001120694,-0.0013020432,-0.051453035,0.0,0.0
54664000,0.0,0.0,0.0,0.0035487013,-0.0003830347,-0.001983527,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0042004483,-0.00041203568,-0.0017933695,-0.0020292022,0.00019905106,0.0008663622,-0.0060533658,0.00031051645,-0.00055960077,0.0028542876,0.0056325793,0.0038683414,1.0,1.0,1.0,0.17811655,-0.016719561,1.6434973,0.17954041,-0.01688756,1.642575,-0.09417397,0.00031051645,-0.00055960077,-0.0881206,0.0,0.0
54864000,0.0,0.0,0.0,0.0047041974,-0.00013288768,-0.0015216225,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.004735551,-0.00021893704,-0.0015389455,-0.002287706,0.000105766696,0.000743452,-0.0037381575,0.0030761783,0.00028196262,0.0012693554,0.0059236735,0.004474625,1.0,1.0,1.0,0.15653093,-0.01645026,1.6432903,0.15844482,-0.016248409,1.642575,-0.1257842,0.0030761783,0.00028196262,-0.122046046,0.0,0.0
55068000,0.0,0.0,0.0,0.006446021,-0.0010156172,-0.002306821,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.006517008,-0.0013012915,-0.0024846604,-0.0031407266,0.00062712847,0.0011974267,-0.007943004,0.0058924225,0.0022658627,0.0035366118,0.009166449,0.007789582,1.0,1.0,1.0,0.12807533,-0.016052388,1.6435459,0.13042176,-0.016090274,1.642575,-0.15956809,0.0058924225,0.0022658627,-0.15162508,0.0,0.0
55268000,0.0,0.0,0.0,0.0055955667,-0.00048076463,-0.0021953331,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0055324626,-0.0004888038,-0.002534038,-0.0026791587,0.00023670886,0.001227137,-0.0010906607,0.0020015445,0.0040268563,-0.0036946237,0.0015197545,1.0535121e-05,1.0,1.0,1.0,0.095114544,-0.015722755,1.6433995,0.09768464,-0.01575931,1.642575,-0.17561205,0.0020015445,0.0040268563,-0.17452139,0.0,0.0
55464000,0.0,0.0,0.0,0.0051716454,-0.0017416169,-0.0019336054,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.005056157,-0.002179536,-0.0022091353,-0.0024425879,0.001052916,0.0010672152,0.0021393895,0.0028608555,0.0021498806,0.0006982982,0.0045356452,0.004232362,1.0,1.0,1.0,0.059155107,-0.015540995,1.6434273,0.061811633,-0.016307825,1.642575,-0.18806924,0.0028608555,0.0021498806,-0.19020863,0.0,0.0
55668000,0.0,0.0,0.0,0.005380238,-0.00068279455,-0.0012491259,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.005202023,-0.00039241047,-0.0013479874,-0.0025191396,0.0001900293,0.0006527784,0.0015081316,-0.004224792,0.00062454055,-0.0035546273,0.0011147261,0.0008047968,1.0,1.0,1.0,0.019309571,-0.015807476,1.6431653,0.021979524,-0.016419984,1.642575,-0.19728045,-0.004224792,0.00062454055,-0.19878858,0.0,0.0
55864000,0.0,0.0,0.0,0.006529842,-0.0011326029,-0.0011033359,0.15999995,0.15999995,0.15999995,0.5,0.5,0.5,0.006652266,-0.00088297855,-0.0011366867,-0.0032136552,0.0004265597,0.00054912403,-0.0033842772,-0.0053559523,-0.0020070241,-0.0005134046,0.004687816,0.004907936,1.0,1.0,1.0,-0.020045904,-0.016080804,1.6433249,-0.017170677,-0.01704296,1.642575,-0.20264584,-0.0053559523,-0.0020070241,-0.19926156,0.0,0.0
56068000,0.0,0.0,0.0,0.007403068,-0.0002264087,-0.0005721,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0068218918,9.74212e-05,-0.00058245484,-0.0032876588,-4.694998e-05,0.00028070115,0.0031479746,-0.0046483628,-0.0008193352,0.002130732,0.009553179,0.009429038,1.0,1.0,1.0,-0.06080089,-0.016711133,1.6429377,-0.057198435,-0.017129019,1.642575,-0.18849841,-0.0046483628,-0.0008193352,-0.19164638,0.0,0.0
56268000,0.0,0.0,0.0,0.0059481217,-0.0009453837,-0.0008337057,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0056974287,-0.0006637005,-0.0008578044,-0.002745749,0.0003198557,0.0004133997,0.0074639767,-0.005587335,-0.00047940243,0.0038229227,0.008855328,0.009174049,1.0,1.0,1.0,-0.09763896,-0.016932141,1.6430364,-0.09414681,-0.01781073,1.642575,-0.16899106,-0.005587335,-0.00047940243,-0.17645504,0.0,0.0
56468000,0.0,0.0,0.0,0.0062054708,-0.00031795533,-0.0006720406,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.005982866,-0.00071813114,-0.00068391865,-0.002883309,0.00034608733,0.00032959937,0.0030187368,-0.0023295688,-0.0013770105,0.0035818964,0.009948254,0.00932911,1.0,1.0,1.0,-0.130524,-0.017532703,1.6430423,-0.12733881,-0.018111747,1.642575,-0.15120457,-0.0023295688,-0.0013770105,-0.15422331,0.0,0.0
56668000,0.0,0.0,0.0,0.005176116,-0.0015403173,-0.00086278643,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0048906035,-0.001653784,-0.0006364872,-0.002368331,0.00080086396,0.00030822627,0.003490299,-0.0032078368,-0.0021188385,-0.0034207106,0.00052049756,0.00097607076,1.0,1.0,1.0,-0.1581675,-0.017819185,1.6430951,-0.15545014,-0.018940832,1.642575,-0.12234792,-0.0032078368,-0.0021188385,-0.12583822,0.0,0.0
56864000,0.0,0.0,0.0,0.0033017937,-0.001323398,-0.00066079275,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0034742039,-0.0013213222,-0.00083241914,-0.0016783595,0.00063831994,0.0004021349,0.0026504993,-0.0013411343,-0.0020833588,0.0027809143,0.0046617836,0.0054480582,1.0,1.0,1.0,-0.17893127,-0.01843864,1.6431855,-0.17698786,-0.019211072,1.642575,-0.090490796,-0.0013411343,-0.0020833588,-0.093141295,0.0,0.0
57068000,0.0,0.0,0.0,0.0021301217,-0.00095986604,-0.00027751285,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.002117383,-0.0005945049,-0.00020443198,-0.0010253672,0.00028789585,9.899854e-05,0.0034290217,-0.006298369,-0.0030786276,-0.00016026199,0.0007843673,0.0016704351,1.0,1.0,1.0,-0.19355999,-0.018904217,1.6429819,-0.19219172,-0.01982195,1.642575,-0.05190943,-0.006298369,-0.0030786276,-0.055338454,0.0,0.0
57264000,0.0,0.0,0.0,0.0012599966,-0.0007053317,-0.0003141867,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0012736655,-0.0007706608,0.00012049257,-0.0006182842,0.0003741072,-5.849154e-05,-0.00035067648,0.0012387575,-0.006037548,-0.003263548,-0.0026685,-0.0026101023,1.0,1.0,1.0,-0.19987348,-0.019489747,1.6431203,-0.19929026,-0.019739978,1.642575,-0.017184941,0.0012387575,-0.006037548,-0.016834265,0.0,0.0
57468000,0.0,0.0,0.0,-0.0011004754,-0.0015530095,-0.00017819373,0.14799997,0.14799997,0.14799997,0.5,0.5,0.5,-0.0014350305,-0.0015835847,-0.00021610023,0.00069493003,0.0007668691,0.00010464903,0.007579023,0.00014803791,-0.0006272081,0.0011136532,0.0004518479,0.0018454939,1.0,1.0,1.0,-0.19862922,-0.019446146,1.6427424,-0.19856624,-0.020198211,1.642575,0.03148403,0.00014803791,-0.0006272081,0.023905007,0.0,0.0
57668000,0.0,0.0,0.0,-0.00070901035,-0.0006539903,0.0004731263,0.14799997,0.14799997,0.14799997,0.5,0.5,0.5,-0.00049284514,-0.00088318554,0.00033582436,0.00023866593,0.00042769275,-0.00016262682,-0.0020006895,-0.0024119802,-0.0025000724,0.0011382252,0.0014937073,0.0014295876,1.0,1.0,1.0,-0.18941513,-0.019988423,1.6426624,-0.18985386,-0.020657314,1.642575,0.060892187,-0.0024119802,-0.0025000724,0.06289288,0.0,0.0
57864000,0.0,0.0,0.0,-0.002349706,-0.0006637065,0.00051374594,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0022739524,-0.00037237894,0.00059909234,0.0010985278,0.00017989322,-0.0002894166,0.003471367,-0.0067132255,-0.0024948148,0.0035755038,0.0051333606,0.0055384934,1.0,1.0,1.0,-0.17321137,-0.020529713,1.6425351,-0.17396276,-0.02138093,1.642575,0.10214741,-0.0067132255,-0.0024948148,0.09867604,0.0,0.0
58068000,0.0,0.0,0.0,-0.0014320363,-0.0010327562,0.0014664821,0.14799997,0.14799997,0.14799997,0.5,0.5,0.5,-0.0008824939,-0.0015226422,0.0015235579,0.00042735785,0.000737357,-0.0007378005,-0.007463619,-0.0016854792,-0.0035954937,0.00018338859,0.0012866557,0.0005570948,1.0,1.0,1.0,-0.1491803,-0.021310758,1.6421968,-0.15035401,-0.022216663,1.642575,0.12442145,-0.0016854792,-0.0035954937,0.13188507,0.0,0.0
58268000,0.0,0.0,0.0,-0.0024808268,-0.00020713167,0.0013213303,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.002552803,-0.0004946463,0.0012016936,0.0012362242,0.00023953817,-0.00058193394,-0.0007971972,-0.0028798715,-0.00065876904,-0.00045745075,0.001984343,0.00058472157,1.0,1.0,1.0,-0.119826615,-0.022402003,1.642059,-0.12114256,-0.022929529,1.642575,0.15833949,-0.0028798715,-0.00065876904,0.15913668,0.0,0.0
58464000,0.0,0.0,0.0,-0.0039135576,0.001633652,0.001324859,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0040129805,0.0012624798,0.0014511023,0.001938638,-0.0006098937,-0.0007010157,0.0032725632,0.00081136497,-0.003452952,0.0021138191,0.004099846,0.00474672,1.0,1.0,1.0,-0.086206004,-0.02309041,1.6422193,-0.087817386,-0.022399379,1.642575,0.18296148,0.00081136497,-0.003452952,0.17968892,0.0,0.0
58668000,0.0,0.0,0.0,-0.004508022,0.00012485444,0.0013513464,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.004343249,-5.3621232e-05,0.0013486226,0.0021032684,2.59667e-05,-0.00065308606,0.0020817965,0.0032361553,-0.0014239345,-0.0026645511,0.001753658,0.00063313544,1.0,1.0,1.0,-0.047682516,-0.02277932,1.6420643,-0.049577605,-0.02248167,1.642575,0.19583954,0.0032361553,-0.0014239345,0.19375774,0.0,0.0
58864000,0.0,0.0,0.0,-0.0053848824,-0.0007454768,0.0023176668,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.005302468,-0.0008702028,0.0022674098,0.002561579,0.00042038786,-0.0010953671,0.0036516935,0.0039050544,-0.0030715526,0.00050517917,0.005330935,0.0036250353,1.0,1.0,1.0,-0.008682294,-0.022581799,1.6417868,-0.010878704,-0.022611681,1.642575,0.20335561,0.0039050544,-0.0030715526,0.19970392,0.0,0.0
59068000,0.0,0.0,0.0,-0.004603024,0.0009805602,0.0011356727,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.004167588,0.0012743874,0.0009838438,0.0020182026,-0.0006171368,-0.00047643774,-0.007190272,-0.0005957256,0.0013820537,-0.0029427856,0.0012073517,0.0007505715,1.0,1.0,1.0,0.032558035,-0.022663146,1.6419604,0.029820805,-0.022105582,1.642575,0.19057404,-0.0005957256,0.0013820537,0.1977643,0.0,0.0
59264000,0.0,0.0,0.0,-0.005550439,-4.2477506e-05,0.0008377368,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0059855934,0.00031897778,0.00078725495,0.0028915913,-0.00015409556,-0.00038031643,0.00264889,0.00052466197,0.00071129156,0.0006864816,0.0057136416,0.005119756,1.0,1.0,1.0,0.07040556,-0.022468487,1.6421236,0.067778856,-0.022261925,1.642575,0.19081378,0.00052466197,0.00071129156,0.18816489,0.0,0.0
59464000,0.0,0.0,0.0,-0.0053549455,0.0013068771,0.0010285717,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0051881718,0.0022060587,0.00094926386,0.0025063634,-0.001065729,-0.0004585816,0.0004863292,-0.004734525,0.00091092417,0.0004786104,0.0052853823,0.004907578,1.0,1.0,1.0,0.10628194,-0.022287717,1.6420254,0.10382421,-0.02169544,1.642575,0.17142648,-0.004734525,0.00091092417,0.17094015,0.0,0.0
59664000,0.0,0.0,0.0,-0.0055286367,0.0021599408,0.00059733284,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.005726742,0.0021367304,0.00059568096,0.0027665421,-0.001032237,-0.0002877686,0.0061716884,0.0027823262,0.0014591479,0.0005488694,0.0038025677,0.005395472,1.0,1.0,1.0,0.13787647,-0.02194687,1.6421413,0.1357271,-0.0206364,1.642575,0.15306675,0.0027823262,0.0014591479,0.14689507,0.0,0.0
59868000,0.0,0.0,0.0,-0.0030356639,0.000433402,-0.00013166532,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,-0.0033003017,0.00023925178,-0.0002812752,0.0015982091,-0.00011586043,0.00013621076,-0.0008675456,0.008274725,0.0006695015,-0.0008881539,0.0014314353,0.0019677132,1.0,1.0,1.0,0.1643664,-0.020971837,1.6426443,0.16268143,-0.020028504,1.642575,0.115471415,0.008274725,0.0006695015,0.11633896,0.0,0.0
60064000,0.0,0.0,0.0,-0.0013568862,0.00034373972,-0.0008082974,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,-0.0007122095,0.00038650908,-0.001349216,0.00034406257,-0.00018671938,0.0006517952,-0.007374786,0.0040078685,0.001922434,0.004195228,0.0056815445,0.005547747,1.0,1.0,1.0,0.18331143,-0.02001905,1.6430346,0.18222989,-0.019431544,1.642575,0.07504044,0.0040078685,0.001922434,0.08241522,0.0,0.0
60264000,0.0,0.0,0.0,0.0012326918,-2.472286e-05,-0.0017886743,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0015177156,0.00020113388,-0.0015222064,-0.00073675514,-9.763781e-05,0.00073893514,-0.007493764,0.0016951207,-0.00094695424,-0.003053248,-0.0021771044,-0.0039862096,1.0,1.0,1.0,0.19498703,-0.019166987,1.6434087,0.19497441,-0.018899838,1.642575,0.03705939,0.0016951207,-0.00094695424,0.044553153,0.0,0.0
60468000,0.0,0.0,0.0,0.0014453585,-0.00024957466,-0.0013676126,0.14799997,0.14799997,0.14799997,0.5,0.5,0.5,0.0013787873,-0.0005821316,-0.0012118662,-0.0006676937,0.00028190395,0.0005868601,0.00017223274,0.0052670953,-0.0015557533,0.0004951656,0.001971811,0.0005136579,1.0,1.0,1.0,0.19927278,-0.018376125,1.6433175,0.1999577,-0.01813132,1.642575,0.0042855656,0.0052670953,-0.0015557533,0.004113333,0.0,0.0
60664000,0.0,0.0,0.0,0.0025667683,-0.00067209394,-0.0017779383,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0024023424,-0.00087225536,-0.0017137983,-0.001160552,0.00042137943,0.0008279219,-0.000751365,0.0033406047,-0.00025974226,0.0032965392,0.0054558516,0.004160866,1.0,1.0,1.0,0.19584207,-0.017781517,1.6434289,0.19692749,-0.017868835,1.642575,-0.035673656,0.0033406047,-0.00025974226,-0.03492229,0.0,0.0
60868000,0.0,0.0,0.0,0.0027744255,-0.00035607454,-0.0015951755,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.002548781,-0.0008580093,-0.0016264865,-0.0012342766,0.0004155009,0.0007876449,0.0031522065,0.005384243,-0.0003203822,-0.0009544343,0.001978293,0.00040975213,1.0,1.0,1.0,0.18421356,-0.017231006,1.6433947,0.18576306,-0.017108083,1.642575,-0.07095641,0.005384243,-0.0003203822,-0.074108616,0.0,0.0
61068000,0.0,0.0,0.0,0.0043639815,-0.0010127869,-0.0016799564,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.004208171,-0.0010106064,-0.001641746,-0.0020378553,0.0004893978,0.00079503446,-0.0015157685,0.0025193472,-0.00050993846,-0.0025130212,0.0009754747,0.0002772957,1.0,1.0,1.0,0.16544193,-0.016812773,1.643421,0.16732821,-0.017050236,1.642575,-0.1110661,0.0025193472,-0.00050993846,-0.109550335,0.0,0.0
61264000,0.0,0.0,0.0,0.005080952,-0.00070408074,-0.0020014308,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.005323975,-0.0010031105,-0.002108501,-0.0025719688,0.00048459452,0.0010185996,-0.0048960596,0.003667524,0.0010319144,0.0010313243,0.005490124,0.004050404,1.0,1.0,1.0,0.14069632,-0.016569713,1.6434904,0.14277868,-0.016687555,1.642575,-0.14494693,0.003667524,0.0010319144,-0.14005087,0.0,0.0
61468000,0.0,0.0,0.0,0.003983745,-0.0011914155,-0.0023001225,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0043222094,-0.0009755223,-0.0023224636,-0.0020930797,0.00047240793,0.0011246798,0.0015845597,-0.00061169127,0.0007945271,-0.0017960966,0.00065112114,-0.00030834973,1.0,1.0,1.0,0.109180175,-0.016204732,1.6436203,0.11143171,-0.016738309,1.642575,-0.16449668,-0.00061169127,0.0007945271,-0.16608123,0.0,0.0
61664000,0.0,0.0,0.0,0.005550866,-0.0014103014,-0.0015887619,0.15199997,0.15199997,0.15199997,0.5,0.5,0.5,0.0057171583,-0.0011225922,-0.0013863371,-0.0027619123,0.00054231513,0.00066972815,-0.003694564,-0.0010260711,-0.002838269,0.00050500035,0.0043816566,0.0042588264,1.0,1.0,1.0,0.07454718,-0.016282553,1.6435286,0.076939635,-0.016927475,1.642575,-0.18830305,-0.0010260711,-0.002838269,-0.18460849,0.0,0.0
61864000,0.0,0.0,0.0,0.0064742477,-0.0011355564,-0.002070245,0.15999995,0.15999995,0.15999995,0.5,0.5,0.5,0.0068847784,-0.0010837002,-0.0021364072,-0.0033259802,0.0005235267,0.0010320809,-0.0072067976,-0.0016512675,-0.00013503798,-0.0002632439,0.0048180073,0.0039533526,1.0,1.0,1.0,0.036108755,-0.016399503,1.6436206,0.038714055,-0.017088156,1.642575,-0.20342408,-0.0016512675,-0.00013503798,-0.19621728,0.0,0.0
62064000,0.0,0.0,0.0,0.0076064216,-0.00081873714,-0.0014485592,0.15999995,0.15999995,0.15999995,0.5,0.5,0.5,0.008009303,-0.0010633499,-0.0015268471,-0.0038692288,0.00051369565,0.00073760736,-0.012661174,0.004443791,0.0013595806,-0.0014120042,0.0053376704,0.004589483,1.0,1.0,1.0,-0.0036592898,-0.01653558,1.6431767,-0.0010561784,-0.016604897,1.642575,-0.21265839,0.004443791,0.0013595806,-0.19999722,0.0,0.0
62268000,0.0,0.0,0.0,0.01066245,-0.0008117898,-0.001579409,0.16399994,0.16399994,0.16399994,0.5,0.5,0.5,0.010536941,-0.00065952144,-0.0016848469,-0.005078044,0.00031784168,0.0008119744,-0.011766851,-0.002479815,0.0010399043,-0.0008547306,0.009077415,0.008475587,1.0,1.0,1.0,-0.04546881,-0.016424283,1.643283,-0.041567452,-0.016990107,1.642575,-0.20739953,-0.002479815,0.0010399043,-0.19563268,0.0,0.0
62468000,0.0,0.0,0.0,0.008008894,-0.0013925268,-0.00043192372,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.007583825,-0.0013433079,-0.00017388596,-0.0036548555,0.00064737734,8.380046e-05,0.001235798,-0.0010798862,-0.005195177,0.0016239136,0.0085602105,0.009389892,1.0,1.0,1.0,-0.08339836,-0.016563868,1.6431783,-0.07961992,-0.017319234,1.642575,-0.18223265,-0.0010798862,-0.005195177,-0.18346845,0.0,0.0
62664000,0.0,0.0,0.0,0.006249703,-0.0015071053,-0.0011843712,0.15999995,0.15999995,0.15999995,0.5,0.5,0.5,0.005640424,-0.00125112,-0.0011933001,-0.0027248426,0.0006044058,0.00057647354,0.00726825,-0.005173517,0.00070310885,-0.00072316825,0.0043052435,0.004809633,1.0,1.0,1.0,-0.117290184,-0.017105412,1.6430812,-0.113838516,-0.01822717,1.642575,-0.1571726,-0.005173517,0.00070310885,-0.16444086,0.0,0.0
62868000,0.0,0.0,0.0,0.005349732,-0.0014679446,-0.00039416936,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0053764204,-0.0015552611,-0.00021132879,-0.0026035935,0.00075315306,0.00010233841,5.4210424e-05,-0.0059164134,-0.0028866807,-0.0033858418,0.0005759895,0.0014786869,1.0,1.0,1.0,-0.1474121,-0.017837338,1.642966,-0.14480309,-0.019182133,1.642575,-0.13790254,-0.0059164134,-0.0028866807,-0.13795675,0.0,0.0
63068000,0.0,0.0,0.0,0.005133279,-0.0013257104,-0.00071152917,0.15599996,0.15599996,0.15599996,0.5,0.5,0.5,0.0050638528,-0.0014640456,-0.0009765597,-0.002452229,0.00070898095,0.0004729103,-0.00203152,-0.0035978989,0.0013745537,-0.0032319278,0.00075401366,0.0014597178,1.0,1.0,1.0,-0.17158213,-0.018818341,1.6429105,-0.16933306,-0.019887112,1.642575,-0.108456686,-0.0035978989,0.0013745537,-0.106425166,0.0,0.0
